content,clean_emoji,language
"menurut aku klik dokter adalah salah satu keadaan dimana sebelum mencapai RSU kita sudah tau kenapa pasien , dan pencegahan nya","menurut aku klik dokter adalah salah satu keadaan dimana sebelum mencapai rsu kita sudah tau kenapa pasien , dan pencegahan nya",id
This application is very good,this application is very good,en
Very good and useful app,very good and useful application,en
Helping me to be a good time with my family,helping me to be a good time with my family,en
Aplikasi yang sangat simple. Saya suka pakai aplikasi ini kalau menginginkan respon yang cepat dari dokter online.,aplikasi yang sangat simple. saya suka pakai aplikasi ini kalau menginginkan respon yang cepat dari dokter online.,id
Udah sy bayar 2x g ada respon dari dokternya,udah sy bayar 2x g ada respon dari dokternya,id
"Terimaksih, sangat membantu.....","terimaksih, sangat membantu.....",id
Good app. Very helpfull,good application. very helpfull,en
Bagus. Suka konsultasi di sini,bagus. suka konsultasi di sini,id
Show me the mevie film,show me the mevie film,en
Aplikasinya sangat memudahkan dalam konsultasi. UI nya jga mudah dikenali jadi gk ribet,aplikasinya sangat memudahkan dalam konsultasi. ui nya jga mudah dikenali jadi gk ribet,id
Bisa di andalkan saat dibutuhkan cepat harganya murah,bisa di andalkan saat dibutuhkan cepat harganya murah,id
Biaya terjangkau dan sangat membantu,biaya terjangkau dan sangat membantu,id
Sangat membantu di saat pandemi,sangat membantu di saat pandemi,id
Fastvresponse aplikasi bermanfaat,fastvresponse aplikasi bermanfaat,af
Konsultasi yang memberikan pelayanan secara prima mulai dari konultasinya dan juga jawaban dari dokternya,konsultasi yang memberikan pelayanan secara prima mulai dari konultasinya dan juga jawaban dari dokternya,id
Ada pelayanan reguler yamg dimana konsultasi bisa gratis dan jawaban dokter memuaskan,ada pelayanan reguler yamg dimana konsultasi bisa gratis dan jawaban dokter memuaskan,id
Dokter Andrew penjelasannya sgt detil dan sangat membantu sekali. Terimakasih banyak Dokter Andrew,dokter andrew penjelasannya sgt detil dan sangat membantu sekali. terimakasih banyak dokter andrew,id
Very good Application,very good application,en
Very Helpful and Voluntary Doctor also Available,very helpful and voluntary doctor also available,en
"Aplikasi aneh, dibayar jam 20:00 notifnya berhasil, di cek jam 21:00 resep kadaluarsa dan history pembayaran smua tidak ada. CS gak membantu disuruh klik resep kadaluarsa katanya masih bisa digunakan, di klik gak muncul apa2. sorry sy uninstall, bad experience with this apps","aplikasi aneh, dibayar jam 20:00 notifnya berhasil, di cek jam 21:00 resep kadaluarsa dan history pembayaran smua tidak ada. cs gak membantu disuruh klik resep kadaluarsa katanya masih bisa digunakan, di klik gak muncul apa2. sorry sy uninstall, bad experience with this application",id
"Berkualitas. Pol, deh.","berkualitas. pol, deh.",id
"Klik dokter keren...semua jadi mudah dan praktis, beli obat ga perlu antri lagi.toppp","klik dokter keren...semua jadi mudah dan praktis, beli obat ga perlu antri lagi.toppp",id
"Aplikasi yang sangat bagus, sangat membantu saya utk dapat info seputar kesehatan yg benar benar terpercaya dan memudahkan saya bisa konsultasi dg dokter spesialies tanpa harus antri di rs.. 👍👍👍","aplikasi yang sangat bagus, sangat membantu saya utk dapat info seputar kesehatan yg benar benar terpercaya dan memudahkan saya bisa konsultasi dg dokter spesialies tanpa harus antri di rs..",id
Aplikasinya klikdokter sangat membantu sekali .. Mantap,aplikasinya klikdokter sangat membantu sekali .. mantap,id
"Membantu banget di kala pandemi seperti ini. Konsulnya gampang dan dokternya juga fast respon. Jawaban dokternya juga detail bangeet meskipun pakai yang free. Super super lovee 😍😍 Oh iyaa, fitur2 lain juga membantu banget lho, kayak deteksi covid-19, daftar vaksin laksia, dan kalkulator kesuburan buat aku yg lagi promil ini. Hihi. Pokoknya the best lah KlikDokter ini. Ditunggu fitur2 barunyaa yaa.","membantu banget di kala pandemi seperti ini. konsulnya gampang dan dokternya juga fast respon. jawaban dokternya juga detail bangeet meskipun pakai yang free. super super lovee oh iyaa, fitur2 lain juga membantu banget lho, kayak deteksi covid-19, daftar vaksin laksia, dan kalkulator kesuburan buat aku yg lagi promil ini. hihi. pokoknya the best lah klikdokter ini. ditunggu fitur2 barunyaa yaa.",id
"bagus, sangat membantu","bagus, sangat membantu",id
sangat membantu sekali,sangat membantu sekali,id
"Aplikasinya recommended banget. 👍👍Two thumbs up deh! Buat kamu yg takut keluar rumah karena pandemi mending konsultasi online di aplikasi KlikDokter ini aja karena dokternya ramah-ramah, profesional, and fast respon. Mau sekaligus beli suplemen atau obat juga bisa lho, banyak diskonnya guysss. Kemarin juga sempet daftarin vaksin lansia untuk nenek di sini. Gampang banget tinggal klik. Terima kasih KlikDokter. 💙","aplikasinya recommended banget. two thumbs up deh! buat kamu yg takut keluar rumah karena pandemi mending konsultasi online di aplikasi klikdokter ini aja karena dokternya ramah-ramah, profesional, and fast respon. mau sekaligus beli suplemen atau obat juga bisa lho, banyak diskonnya guysss. kemarin juga sempet daftarin vaksin lansia untuk nenek di sini. gampang banget tinggal klik. terima kasih klikdokter.",id
Sangat membantu di masa pandemi seperti ini untuk konsultasi secara online dengan dokter dan juga banyak artikel-artikel mengenai kesehatan yang bisa menambah wawasan. Tampilan aplikasi nya juga sangat menarik dan user friendly,sangat membantu di masa pandemi seperti ini untuk konsultasi secara online dengan dokter dan juga banyak artikel-artikel mengenai kesehatan yang bisa menambah wawasan. tampilan aplikasi nya juga sangat menarik dan user friendly,id
Great application to help us very fast in urgent situations 👌🏿,great application to help us very fast in urgent situations,en
Aplikasi ini sangat membantu saya yg awam sama ttg kesehatan dan responnya sangat cepat. Terima kasih klikDokter👍,aplikasi ini sangat membantu saya yg awam sama ttg kesehatan dan responnya sangat cepat. terima kasih klikdokter,id
"Useful sekali, tinggal klik bisa dapet informasi dan artikel menarik seputar kesehatan terkini dan bisa konsultasi dokter. Good job!","useful sekali, tinggal klik bisa dapet informasi dan artikel menarik seputar kesehatan terkini dan bisa konsultasi dokter. good job!",id
Blm dipakai apa2 kuota voucher dr pembayaran yg dokter sibuk kok dah hbs..jelek bgt sih,blm dipakai apa2 kuota voucher dr pembayaran yg dokter sibuk kok dah hbs..jelek bgt sih,id
"very good 👍 i haven't tried the other app. But the first time i'm using klikdokter, it makes me dont want to try another apps.","very good i have not tried the other application. but the first time i am using klikdokter, it makes me do not want to try another application.",en
Sangat membantu dalam konsultasi dgn dokter dan artikelnya sangat bermanfaat.,sangat membantu dalam konsultasi dgn dokter dan artikelnya sangat bermanfaat.,id
apps yang keren nih buat gue jadi gak perlu ke rumah sakit 🤩🤩,application yang keren nih buat gue jadi gak perlu ke rumah sakit,id
Respon dokter cepat🙏,respon dokter cepat,es
Very useful and good user experience!,very useful and good user experience!,en
"bagus bgt dan sangat berguna jika ingin konsultasi kepada dokter melalui online, apalagi dengan pandemi skrg ini orang"" ingin skali konsultasi tetapi tidak ingin keluar rumah, nah klik dokter ni sangat berguna","bagus bgt dan sangat berguna jika ingin konsultasi kepada dokter melalui online, apalagi dengan pandemi skrg ini orang"" ingin skali konsultasi tetapi tidak ingin keluar rumah, nah klik dokter ni sangat berguna",id
"Sangat membantu saat ada kondisi mendesak dan tidak terlalu darurat untuk pergi berobat, tinggal tanya klik dokter deh. Terima kasih klik dokter👍🏻","sangat membantu saat ada kondisi mendesak dan tidak terlalu darurat untuk pergi berobat, tinggal tanya klik dokter deh. terima kasih klik dokter",id
Aplikasi yang sangat membantu untuk mendapatkan informasi kesehatan,aplikasi yang sangat membantu untuk mendapatkan informasi kesehatan,id
Good and Best Application 👍🏻,good and best application,en
Wow keren nih apss lagi pandemii gini buat saya lebih sehat dan nyaman terhindar kerumu an di rs😍😍,wow keren nih apss lagi pandemii gini buat saya lebih sehat dan nyaman terhindar kerumu an di rs,id
Aplikasi sangat membantu,aplikasi sangat membantu,id
"Aplikasi ga bagus sistem transaksi ga rapi, 3 resep dipisah2 3x ongkir, giliran sy order obat, Obat nya ga ready, ditanyain cs terus katanya bs dikondisikan untuk obatnya, giliran diorder ulang dan bayar eh ada tambahan biaya 2x lipat dari harga obat diinvoice dan suruh bayar cash. Saya iyain eh tw2 dibatalin katanya apotek tutup. Grab telp sy ngomel2 udah nunggu obat maen cancel aja. Esok Paginya ditanya lagi mw order ga? Lah kan udah dibayar. Emosi jadinya. 😡 Abis ini langsung Uninstal kecewa","aplikasi ga bagus sistem transaksi ga rapi, 3 resep dipisah2 3x ongkir, giliran sy order obat, obat nya ga ready, ditanyain cs terus katanya bs dikondisikan untuk obatnya, giliran diorder ulang dan bayar eh ada tambahan biaya 2x lipat dari harga obat diinvoice dan suruh bayar cash. saya iyain eh tw2 dibatalin katanya apotek tutup. grab telp sy ngomel2 udah nunggu obat maen cancel aja. esok paginya ditanya lagi mw order ga? lah kan udah dibayar. emosi jadinya. abis ini langsung uninstal kecewa",id
"Dapet konsultasi dr. Spesialis dgn promo potongan harga jd Rp.0,- jd gak perlu ke rs dan gratis, dapet resep obat jg, tinggal tembus di apotek thankyou, very helpful","dapet konsultasi dr. spesialis dgn promo potongan harga jd rp.0,- jd gak perlu ke rs dan gratis, dapet resep obat jg, tinggal tembus di apotek thankyou, very helpful",id
Informasi nya sangat berguna,informasi nya sangat berguna,id
"excellent, the doctor answer every question that I ask, , and explain it in the very good way, and I am satisfied.. 👍🏻👍🏻👍🏻👍🏻","excellent, the doctor answer every question that i ask, , and explain it in the very good way, and i am satisfied..",en
Aplikasi kurang responsif,aplikasi kurang responsif,id
sangat bermanfaat dan sangat bagus thanks,sangat bermanfaat dan sangat bagus thanks,id
"saya punya banyaaak sekali ide untuk pengembangan klik dokter. bisa bikin free webinar jg kan untuk pasien. bikin workshop contohny kegiatan seru bareng anak spy rajin gosok gigi.. yg mudah aja..pake montesori dan barang yg ada drmh. bikin games berhadiah, kuizz.. dll..🥳🥳💖💯 (drg Tika pp spKG)","saya punya banyaaak sekali ide untuk pengembangan klik dokter. bisa bikin free webinar jg kan untuk pasien. bikin workshop contohny kegiatan seru bareng anak spy rajin gosok gigi.. yg mudah aja..pake montesori dan barang yg ada drmh. bikin games berhadiah, kuizz.. dll.. (drg tika pp spkg)",id
Doctor not respond our chat even already pay for it,doctor not respond our chat even already pay for it,en
"Kecewa banget, ak instal krn liat reviewnya bagus..dan ambil konsul ke dokter yg berbayar, ternyata cuma dibatasi hanya 30 menit konsul..konsul langsung dgn online pasti berbeda..mengetik, mencari data yg diperlukan memakan waktu blm lagi menunggu balasan dokter. Jadi blm mendapat jawaban dr dokter wkt konsulnya habis.. Saran kalo tetap mau kasih durasi konsul setidaknya 1 -1,5 jam. Agar pasien ada wkt untuk menyipakan data2 yg diperlukan.","kecewa banget, ak instal krn liat reviewnya bagus..dan ambil konsul ke dokter yg berbayar, ternyata cuma dibatasi hanya 30 menit konsul..konsul langsung dgn online pasti berbeda..mengetik, mencari data yg diperlukan memakan waktu blm lagi menunggu balasan dokter. jadi blm mendapat jawaban dr dokter wkt konsulnya habis.. saran kalo tetap mau kasih durasi konsul setidaknya 1 -1,5 jam. agar pasien ada wkt untuk menyipakan data2 yg diperlukan.",id
Gila bgt tdny msh kasih bintang 2 karna msh on process nunggu 10menit eh sampe skrg udh selesai sesinya kaga dbales2 jir . Ya 10rb doang sihya tp kan uang ya sayang bgt weh gabisa dbalikin apa ? Gimana sih,gila bgt tdny msh kasih bintang 2 karna msh on process nunggu 10menit eh sampe skrg udh selesai sesinya kaga dbales2 jir . ya 10rb doang sihya tp kan uang ya sayang bgt weh gabisa dbalikin apa ? gimana sih,id
"Sangat membantu masyarakat dalam hal konsultasi kesahatan,","sangat membantu masyarakat dalam hal konsultasi kesahatan,",id
"sudah dibantu dan respon cepat, terima kasih senang konsultasi di klik dokter","sudah dibantu dan respon cepat, terima kasih senang konsultasi di klik dokter",id
Will listening first,will listening first,en
Ahhh sudah bayar... dokter nya status online... ga dijawab sama sekali... payahh nih aplikasi jg ga fair.. saya Minta REFUND!,ahhh sudah bayar... dokter nya status online... ga dijawab sama sekali... payahh nih aplikasi jg ga fair.. saya minta refund!,id
"Terimakasih klik dokter saya bisa berkonsultasi dengan mudah dan gratis tanpa harus pergi ke klinik, layanan dokternya juga mudah dipahami dan taktis.","terimakasih klik dokter saya bisa berkonsultasi dengan mudah dan gratis tanpa harus pergi ke klinik, layanan dokternya juga mudah dipahami dan taktis.",id
Praktis dan mudah.. recommended banget,praktis dan mudah.. recommended banget,id
very helpful application,very helpful application,en
"Sangat membantu, mudah mendapatkan obat tanpa harus keluar rumah, pelayanan chat dokternya juga sangat membantu. Good job!👌","sangat membantu, mudah mendapatkan obat tanpa harus keluar rumah, pelayanan chat dokternya juga sangat membantu. good job!",id
Sangat membantu bagi orang yang masih takut untuk konsultasi ke klinik atau rumah sakit saat pandemic seperti sekarang ini,sangat membantu bagi orang yang masih takut untuk konsultasi ke klinik atau rumah sakit saat pandemic seperti sekarang ini,id
"Apliaksinya sangat membantu, apalagi di musim pandemi ini, loved it","apliaksinya sangat membantu, apalagi di musim pandemi ini, loved it",id
Dokter ramah dan penjelasan detil.,dokter ramah dan penjelasan detil.,id
"Aplikasinya bagus bgt, sangat mudah utk bisa konsultasi lsg dg dokter, ada artikel & tips2 ttg kesehatan juga👍","aplikasinya bagus bgt, sangat mudah utk bisa konsultasi lsg dg dokter, ada artikel & tips2 ttg kesehatan juga",id
Aplikasi yang amat sangat bermanfaat disaat pandemi gini. Dokternya ramah banget jd seneng konsultasinya 🤗,aplikasi yang amat sangat bermanfaat disaat pandemi gini. dokternya ramah banget jd seneng konsultasinya,id
"sangat memudahkan, simple, berguna","sangat memudahkan, simple, berguna",id
"Actually, very helpful when this pandemic. So apps, loved it.","actually, very helpful when this pandemic. so application, loved it.",en
"24 jam chat dokter ready, konsulnya solutip klo kata bu tejo 😊 admin chat nya jg ramah & sopan. SUKAK!","24 jam chat dokter ready, konsulnya solutip klo kata bu tejo admin chat nya jg ramah & sopan. sukak!",id
"during pandemic and uncertain time like this, this app surely help me a lot! very easy to use, thank you 🙏🏻","during pandemic and uncertain time like this, this application surely help me a lot! very easy to use, thank you",en
"Artikelnya keren, bisa konsultasi secara online dan tentunya gratis 😍","artikelnya keren, bisa konsultasi secara online dan tentunya gratis",id
Very helpful for a new user👍,very helpful for a new user,en
Aplikasi klikdokter sangat membantu untuk menjaga dan meningkatkan kesehatan kita 🙂,aplikasi klikdokter sangat membantu untuk menjaga dan meningkatkan kesehatan kita,id
Terimakasih banyak Klik dokter. Aplikasi ini sangat mudah dan membantu saya untuk menjaga kesehatan. Bisa berkonsultasi langsung dengan dokter yang ramah dan baik.,terimakasih banyak klik dokter. aplikasi ini sangat mudah dan membantu saya untuk menjaga kesehatan. bisa berkonsultasi langsung dengan dokter yang ramah dan baik.,id
Puas bangettt dan bermanfaat banget... Bisa konsultasi sm dokter tanpa harus keluar rumah trs langsung dikasih resep obatnya lagi,puas bangettt dan bermanfaat banget... bisa konsultasi sm dokter tanpa harus keluar rumah trs langsung dikasih resep obatnya lagi,id
"Aplikasinya sangat mudah digunakan, sangat interaktif dan menyediakan dokter yang kompeten, terimakasih","aplikasinya sangat mudah digunakan, sangat interaktif dan menyediakan dokter yang kompeten, terimakasih",id
Helpful app.. Simpel bgt kalau mau konsul.. Bagus lagi.. Sering2 ada promo utk konsul scr gratis.. Mantap,helpful application.. simpel bgt kalau mau konsul.. bagus lagi.. sering2 ada promo utk konsul scr gratis.. mantap,id
"Terbaiklah, live chatnya gratis, dokternya ramah dan banyak banget fitur2 yang sangat membantu. Recommended 😊","terbaiklah, live chatnya gratis, dokternya ramah dan banyak banget fitur2 yang sangat membantu. recommended",id
Helpful and good Apps,helpful and good application,en
"Login akun, kirim kode otp selalu kesalahan jaringan, padahal jaringan saya stabil, mohon diperbaiki","login akun, kirim kode otp selalu kesalahan jaringan, padahal jaringan saya stabil, mohon diperbaiki",id
"Saya sudah coba fitur chat reguler gratis, pelayanannya memuaskan, terimakasih KlikDokter","saya sudah coba fitur chat reguler gratis, pelayanannya memuaskan, terimakasih klikdokter",id
Best health app in Indonesia!,best health application in indonesia!,en
"Bayar 50Rb tapi dokter sama sekali ga balas chat, uang tidak kembali. Ini beneran legal gak sih? Install coba sekali, langsung uninstall.","bayar 50rb tapi dokter sama sekali ga balas chat, uang tidak kembali. ini beneran legal gak sih? install coba sekali, langsung uninstall.",id
Dokter disini profesional dan sangat membantu.,dokter disini profesional dan sangat membantu.,id
Helpful. Doing conversation with the helpful doctors is an amazing experience when I using this app. Great app for doing great job. Keep it up. Sukses terus. Terimakasih,helpful. doing conversation with the helpful doctors is an amazing experience when i using this application. great application for doing great job. keep it up. sukses terus. terimakasih,en
tolong diperbaikin sistem nya,tolong diperbaikin sistem nya,id
"sudah bayar 20k chat tidak dibalas sama dokter hingga akhir sesi, sudah complain ke cs jawabannya pun tidak membantu","sudah bayar 20k chat tidak dibalas sama dokter hingga akhir sesi, sudah complain ke cs jawabannya pun tidak membantu",id
Bagus nh aplikasinya sangat membantu,bagus nh aplikasinya sangat membantu,id
"Sangat kecewa sudah membayar ,dokter tidak merespon sama sekali uang habis percuma","sangat kecewa sudah membayar ,dokter tidak merespon sama sekali uang habis percuma",id
"Payment Success Tapi Chat tidak dibalas dokter ! dokter terlihat on pada aplikasi, namun chat saya tidak dibalas tanpa konfirmasi apapun. Saya merasa tertipu ! Tidak solutif dan saldo ovo saya sudah dipotong ! Buang² waktu disaat panik. Huh","payment success tapi chat tidak dibalas dokter ! dokter terlihat on pada aplikasi, namun chat saya tidak dibalas tanpa konfirmasi apapun. saya merasa tertipu ! tidak solutif dan saldo ovo saya sudah dipotong ! buang waktu disaat panik. huh",id
Parah udah bayar 2x pake gopay gabisa chat malah masuknya ke payment terus. Mayan 30rebu gua bos buat makan kagak bisa direfund lagih,parah udah bayar 2x pake gopay gabisa chat malah masuknya ke payment terus. mayan 30rebu gua bos buat makan kagak bisa direfund lagih,id
Aplikasi yang sangat membantu karena ada bebas konsultasinya. Harga konsultasi berbayarnya pun sangat murah dibandingkan aplikasi sejenis.,aplikasi yang sangat membantu karena ada bebas konsultasinya. harga konsultasi berbayarnya pun sangat murah dibandingkan aplikasi sejenis.,id
"Awalnya suka banget pake aplikasi klikdokter. Kalo ada apa2 lgsg tinggal chat aja. Apalagi skrg saya kondisi hamil dan takut bgt ke dokter umum. Tp sdh beberapa hari ini setiap kali saya mau chat dokter kok selalu gak bisa ya? Tulisannya ""terjadi kesalahan, silahkan coba beberapa saat lagi"". Saya kira awalnya koneksi. Tp udh ganti dr wifi ke kuota tetep sm aja. Saya coba bebrp hari kemudian jg gak ada perubahan. Ini udh seminggu lbh chatnya error. Pdhl saya lagi sakit dan pengen tanya ke dokter","awalnya suka banget pake aplikasi klikdokter. kalo ada apa2 lgsg tinggal chat aja. apalagi skrg saya kondisi hamil dan takut bgt ke dokter umum. tp sdh beberapa hari ini setiap kali saya mau chat dokter kok selalu gak bisa ya? tulisannya ""terjadi kesalahan, silahkan coba beberapa saat lagi"". saya kira awalnya koneksi. tp udh ganti dr wifi ke kuota tetep sm aja. saya coba bebrp hari kemudian jg gak ada perubahan. ini udh seminggu lbh chatnya error. pdhl saya lagi sakit dan pengen tanya ke dokter",id
"Khusus buat warga 62+ ? Karena verifikasi nya gak bisa, saya pake 60+","khusus buat warga 62+ ? karena verifikasi nya gak bisa, saya pake 60+",id
"nice one apps, the doctors fast response and keep it up 👍","nice one application, the doctors fast response and keep it up",en
Very helpful apps! Loved it. Keep it up!,very helpful application! loved it. keep it up!,en
Mantap nih aplikasi,mantap nih aplikasi,id
"Aplikasi yg sangat membantu untuk konsul dengan dokter apalagi bisa memilih dokter sesuai yg kita mau, bisa membantu juga untuk bisa menebus obat tanpa harus keluar rumah dan juga ada artikel artikel kesehatan. Terimakasih klikdokter","aplikasi yg sangat membantu untuk konsul dengan dokter apalagi bisa memilih dokter sesuai yg kita mau, bisa membantu juga untuk bisa menebus obat tanpa harus keluar rumah dan juga ada artikel artikel kesehatan. terimakasih klikdokter",id
"Dokternya fast response dan ramah, aplikasinya sangat memudahkan","dokternya fast response dan ramah, aplikasinya sangat memudahkan",id
"aplikasi yang sangat bermanfaat, memudah saya dan keluarga untuk berkonsultasi dengan dokter terbaik","aplikasi yang sangat bermanfaat, memudah saya dan keluarga untuk berkonsultasi dengan dokter terbaik",id
"Aplikasi yang nyaman untuk digunakan. Respon dokter sangat cepat, dokternya ramah2, dan penjelasannya ok bgt 👍","aplikasi yang nyaman untuk digunakan. respon dokter sangat cepat, dokternya ramah2, dan penjelasannya ok bgt",id
Respon dokternya cepat dan konsultasi dokternya ramah dalam mendengarkan keluhan,respon dokternya cepat dan konsultasi dokternya ramah dalam mendengarkan keluhan,id
dokternya balas chat lama. mungkin bisa dibuat sistem lebih ke fokus per pasien ketika konsul jadi bisa fast respon,dokternya balas chat lama. mungkin bisa dibuat sistem lebih ke fokus per pasien ketika konsul jadi bisa fast respon,id
nomor verifikasi dari sms tidak dikirim,nomor verifikasi dari sms tidak dikirim,id
Aplikasi yang bermanfaat dan sangat membantu,aplikasi yang bermanfaat dan sangat membantu,id
Best app 👍👍👍,best application,en
"Saya sudah pake premium (berbayar) malah chat saya tidak dibalas sampe waktu habis. Saya jafinya tidak bisa konsultasi, saya menyesal download aplikasi ini!!!!","saya sudah pake premium (berbayar) malah chat saya tidak dibalas sampe waktu habis. saya jafinya tidak bisa konsultasi, saya menyesal download aplikasi ini!!!!",id
Ok so far,ok so far,no
Rugi cokk... Abis 10k utk spesialis tp gada respon sampe limit waktu 30min.. yg dokter gratis malah cepet balas nya.. taii lahh.. org lg sakit malah diginiin.. niat gak sih jd dokter.. cuihh !!! Balikin 10k gw cukk,rugi cokk... abis 10k utk spesialis tp gada respon sampe limit waktu 30min.. yg dokter gratis malah cepet balas nya.. taii lahh.. org lg sakit malah diginiin.. niat gak sih jd dokter.. cuihh !!! balikin 10k gw cukk,id
verifikasi sms tidak pernah masuk,verifikasi sms tidak pernah masuk,id
"Respon cepat, ramah dan rekomendasinya ok.","respon cepat, ramah dan rekomendasinya ok.",id
"Sangat amat membantu, tetap dapat berkonsultasi secara gratis (opsional) di kala darurat, kita dapat memilih dokter yang berbayar maupun yang tidak berbayar. obat juga cepat sampai, saat saya ada kendala transaksi obat, saya di bantu oleh CS via chat WA. Sangat memuaskan! Hebat!","sangat amat membantu, tetap dapat berkonsultasi secara gratis (opsional) di kala darurat, kita dapat memilih dokter yang berbayar maupun yang tidak berbayar. obat juga cepat sampai, saat saya ada kendala transaksi obat, saya di bantu oleh cs via chat wa. sangat memuaskan! hebat!",id
"Silahkan coba, pasti akan tau jawabannya kenapa saya beri *5","silahkan coba, pasti akan tau jawabannya kenapa saya beri *5",id
Sudah pilih yang berbayar tapi tidak ada balasan chat dari dokternya,sudah pilih yang berbayar tapi tidak ada balasan chat dari dokternya,id
Very good account for increasing my health knowledges,very good account for increasing my health knowledges,en
"Mau konfirmasi pembayaran saja ribet. Bisa mendaftarkan orang lain, tapi yang mendaftarkan tidak bisa melakukan konfirmasi pembayaran. Harusnya dibikin saja tidak bisa mendaftarkan orang lain. Jadi tidak bikin repot","mau konfirmasi pembayaran saja ribet. bisa mendaftarkan orang lain, tapi yang mendaftarkan tidak bisa melakukan konfirmasi pembayaran. harusnya dibikin saja tidak bisa mendaftarkan orang lain. jadi tidak bikin repot",id
"Sangat slow respond dokternya, bisa bbrp minggu kedepan baru dibales, tp artikel2 didalamnya bagus..","sangat slow respond dokternya, bisa bbrp minggu kedepan baru dibales, tp artikel2 didalamnya bagus..",id
"Saya gak bisa verifikasi nomor hp, kodenya gak masuk. Jadi gak bisa pake appnya","saya gak bisa verifikasi nomor hp, kodenya gak masuk. jadi gak bisa pake appnya",id
Phone number verification sms not received,phone number verification sms not received,en
PELAYANAN RAPID TEST DILAPANGAN SANGAT MEMUASKAN. APLIKASI PENDAFTARAN DAN PEMBAYARAN SUDAH BAGUS. YG BERMSLAH ADALAH CUSTOMER SEEVICE MANUAL BY WA. SAMA SEKALI KOORDINASI JELEK DENGAN MEKANISME APLIKASI YG SUDAH BERJALAN SEMPURNA,pelayanan rapid test dilapangan sangat memuaskan. aplikasi pendaftaran dan pembayaran sudah bagus. yg bermslah adalah customer seevice manual by wa. sama sekali koordinasi jelek dengan mekanisme aplikasi yg sudah berjalan sempurna,id
"Di samping tulisan chat regular harusmya dikasih tulisan gratis. Soalnya pengguna baru yg ga tau langsung tekan tiba2 nyambung ke dokternya jadi kaget & bingung ""takutnya bayar gitu"".","di samping tulisan chat regular harusmya dikasih tulisan gratis. soalnya pengguna baru yg ga tau langsung tekan tiba2 nyambung ke dokternya jadi kaget & bingung ""takutnya bayar gitu"".",id
"Aneh. Klikdokter kalau dibandingkan dengan aplikasi yang memberikan pelayanan yang sama lainnya, paling aneh. Aplikasi nya sendiri tidak memudahkan penggunan dan konsultasinya seperti berbicara ke robot, template terooossss.","aneh. klikdokter kalau dibandingkan dengan aplikasi yang memberikan pelayanan yang sama lainnya, paling aneh. aplikasi nya sendiri tidak memudahkan penggunan dan konsultasinya seperti berbicara ke robot, template terooossss.",id
kenapa saya tidak diberikan opsi untuk HAPUS Akun ya? tolong ditindaklanjuti karena ini masalah privacy.,kenapa saya tidak diberikan opsi untuk hapus akun ya? tolong ditindaklanjuti karena ini masalah privacy.,id
3 kali konsultasi lancar dan memuaskan,3 kali konsultasi lancar dan memuaskan,id
Good aplication. Need room for giving free service at specialized doctors.,good aplication. need room for giving free service at specialized doctors.,en
"""Content writer"" nya klikdokter research ga sih? Atau asal tulis yang penting ada content?","""content writer"" nya klikdokter research ga sih? atau asal tulis yang penting ada content?",id
"You know what one of your so called doctor asked me to google my problem. Like w.t.f. i mean even ""doktor umum"" don't know how to answer doesn't mean she can tell me to google????? Like explain to me KINDLY not to google or short half forking asses answer. If you guys can't handle patient. Why bother. Uninstalling :p","you know what one of your so called doctor asked me to google my problem. like w.t.f. i mean even ""doktor umum"" do not know how to answer does not mean she can tell me to google????? like explain to me kindly not to google or short half forking asses answer. if you guys cannot handle patient. why bother. uninstalling :p",en
"Sesi konsultasinya sangat baik, tapi aplikasi selalu bermasalah saat saya mau menebus obat. Akhirnya tidak bisa beli sudah sampai 3x sesi, saya harus ke apotek sendiri untuk cari obatnya.","sesi konsultasinya sangat baik, tapi aplikasi selalu bermasalah saat saya mau menebus obat. akhirnya tidak bisa beli sudah sampai 3x sesi, saya harus ke apotek sendiri untuk cari obatnya.",id
Sangat menolong saat Kita perlu konsultasikan tapi karena covid19 harus membatasi diri ke RS,sangat menolong saat kita perlu konsultasikan tapi karena covid19 harus membatasi diri ke rs,id
"Waste money and time. Waktu konsul 30 menit, selama itu hingga waktu habis dokter ga ada tanggapan sama sekali. Udah ditungguin bahkan sekalian chat panjang lebar sampai waktu selesai masih dikacangin. Komplain ke CS minta refund hanya dikasih voucher free consultation yang saya tidak butuhkan. Minta refund kekeuh ga dikasih","waste money and time. waktu konsul 30 menit, selama itu hingga waktu habis dokter ga ada tanggapan sama sekali. udah ditungguin bahkan sekalian chat panjang lebar sampai waktu selesai masih dikacangin. komplain ke cs minta refund hanya dikasih voucher free consultation yang saya tidak butuhkan. minta refund kekeuh ga dikasih",id
Why don't you have a Psychological option. It's important too. I don't believe you missed it.,why do not you have a psychological option. it is important too. i do not believe you missed it.,en
Fast Response.. 👍,fast response..,fr
"Berdasarkan pengalaman saya, saya percaya bahwa banyak dokter umum bukan dokter.","berdasarkan pengalaman saya, saya percaya bahwa banyak dokter umum bukan dokter.",id
"Mudah dan cepat. Obat langsung dikirim ke rumah setelah lunas. Staf klikdokter juga tanggap dan responsif, sangat membantu customer ketika pertama kali menggunakan aplikasi. Thanks mas Reno. Thanks dokter Leo.","mudah dan cepat. obat langsung dikirim ke rumah setelah lunas. staf klikdokter juga tanggap dan responsif, sangat membantu customer ketika pertama kali menggunakan aplikasi. thanks mas reno. thanks dokter leo.",id
