content,clean_emoji,language,compound,neg,neu,pos,vader_rating,keyword
perfect app really helpful love it,perfect application really helpful love it,en,0.9056,0.0,0.21,0.79,2,perfect application really
Very Good Service,very good service,en,0.4927,0.0,0.385,0.615,2,good service
Very helpful apps! love it!,very helpful application! love it!,en,0.8458,0.0,0.269,0.731,2,helpful application
Simple and easy,simple and easy,en,0.4404,0.0,0.408,0.592,2,simple easy
Good application very fast response,good application very fast response,en,0.4404,0.0,0.58,0.42,1,application fast response
Nice app. Dokter nya fast respon 👍👍,nice application. dokter nya fast respon,en,0.4215,0.0,0.763,0.237,1,application dokter nya
I lobe this app,i lobe this application,en,0.0,0.0,1.0,0.0,0,lobe application
Good apps. Helpful. Easy to use. Thanks,good application. helpful. easy to use. thanks,en,0.8885,0.0,0.207,0.793,2,good application helpful
"Very helpful, thank you!","very helpful, thank you!",en,0.7322,0.0,0.245,0.755,2,helpful thank
Fast to get the answer,fast to get the answer,en,0.0,0.0,1.0,0.0,0,fast answer
Nice app to consult our health,nice application to consult our health,en,0.4215,0.0,0.641,0.359,1,application consult health
Very helpfull! May God bless the creator of this app,very helpfull! may god bless the creator of this application,en,0.6658,0.0,0.595,0.405,1,application
"Super helpful application, but there are still some minor bugs to fix. Sometimes the app isn't launched properly.","super helpful application, but there are still some minor bugs to fix. sometimes the application is not launched properly.",en,0.4205,0.074,0.718,0.208,1,super helpful application
Faster and get free. Yeay,faster and get free. yeay,en,0.5106,0.0,0.548,0.452,1,faster free yeay
Very helpful thy,very helpful thy,en,0.4754,0.0,0.393,0.607,2,helpful thy
"Amazing, helpful app.","amazing, helpful application.",en,0.765,0.0,0.132,0.868,2,amazing helpful application
Great apps for consultation with doctor,great application for consultation with doctor,en,0.6249,0.0,0.549,0.451,1,application consultation doctor
Good app 👍,good application,en,0.4404,0.0,0.508,0.492,1,good application
I think this app good,i think this application good,en,0.4404,0.0,0.58,0.42,1,think application good
Easy & Free Consultation,easy & free consultation,en,0.7351,0.0,0.244,0.756,2,easy free consultation
Easy to use,easy to use,en,0.4404,0.0,0.408,0.592,2,easy use
"Very recommended, I can ask a doctor and receive a receipt for medicine. This app very usefull when you're far from hospital or clinic you can ask whenever and wherever you are","very recommended, i can ask a doctor and receive a receipt for medicine. this application very usefull when you are far from hospital or clinic you can ask whenever and wherever you are",en,0.2716,0.0,0.937,0.063,1,ask doctor receive
It is very useful. Easy to use. Everything is celar.,it is very useful. easy to use. everything is celar.,en,0.7485,0.0,0.557,0.443,1,easy use celar
"very helpfull, esp when we urgently need for medicine.","very helpfull, esp when we urgently need for medicine.",en,0.0,0.0,1.0,0.0,0,urgently need medicine
very good app,very good application,en,0.4927,0.0,0.385,0.615,2,good application
"Good apps, very helpful","good application, very helpful",en,0.7178,0.0,0.25,0.75,2,good application helpful
Fast Action. Keep Up Good Work,fast action. keep up good work,en,0.4404,0.0,0.633,0.367,1,action good work
Best of the best,best of the best,en,0.8555,0.0,0.192,0.808,2,best best
Very useful and recommended,very useful and recommended,en,0.6436,0.0,0.276,0.724,2,useful recommended
Helpful apps. Thank you Halodoc,helpful application. thank you halodoc,en,0.6486,0.0,0.361,0.639,2,application thank halodoc
Very love it,very love it,en,0.6697,0.0,0.308,0.692,2,love
Awesome..simple and very helpfull,awesome..simple and very helpfull,en,0.0,0.0,1.0,0.0,0,awesome simple helpfull
Thanks so much...,thanks so much...,en,0.4404,0.0,0.408,0.592,2,thanks
"Close apps terus, buka cart close , nulis alamat close, apps bermasalah","close application terus, buka cart close , nulis alamat close, application bermasalah",en,0.0,0.0,1.0,0.0,0,close application bermasalah
Good application. Thank you,good application. thank you,en,0.6597,0.0,0.27,0.73,2,good application thank
Good apps. But apparently often crashing while check prices for the medications. Please fix it.,good application. but apparently often crashing while check prices for the medications. please fix it.,en,0.5994,0.0,0.726,0.274,1,check prices medications
so awesome this appliacation,so awesome this appliacation,en,0.659,0.0,0.406,0.594,2,awesome appliacation
So easy to use. So helpful 👍🏻👍🏻,so easy to use. so helpful,en,0.7788,0.0,0.673,0.327,1,easy use helpful
love this app!,love this application!,en,0.6696,0.0,0.308,0.692,2,application
Very good doctor,very good doctor,en,0.4927,0.0,0.385,0.615,2,good doctor
Good app. Bermanfaat,good application. bermanfaat,en,0.4404,0.0,0.408,0.592,2,good application bermanfaat
No more queue by using this app,no more queue by using this application,en,-0.296,0.268,0.732,0.0,-1,queue using application
Very helpful! Thank youu,very helpful! thank youu,en,0.7322,0.0,0.245,0.755,2,helpful thank youu
"It'd be better if users can see which pharmacy which packed user's med, especially when its quite far from the destination point. Or at least, before pay the order, we can see available pharmacy nearby. Hopefully this feature available in the future. Keep rock and roll!","it would be better if users can see which pharmacy which packed user's med, especially when its quite far from the destination point. or at least, before pay the order, we can see available pharmacy nearby. hopefully this feature available in the future. keep rock and roll!",en,0.6696,0.028,0.855,0.117,1,order available pharmacy
Very helpful... now consult to a doctor and buy a medicine just simple as you open a socmed,very helpful... now consult to a doctor and buy a medicine just simple as you open a socmed,en,0.4754,0.0,0.846,0.154,1,helpful consult doctor
Great app easy to use..helpful...,great application easy to use..helpful...,en,0.7906,0.0,0.3,0.7,2,great application easy
It's very useful.,it is very useful.,en,0.4927,0.0,0.385,0.615,2,useful
its work for me,its work for me,en,0.0,0.0,1.0,0.0,0,work
I hope pharmacy stores distances could be reduced so order won't take too long to be delivered,i hope pharmacy stores distances could be reduced so order will not take too long to be delivered,en,0.4404,0.0,0.847,0.153,1,pharmacy stores distances
"This app really helpful, especially for me who live alone because i'm study abroad","this application really helpful, especially for me who live alone because i am study abroad",en,0.2716,0.117,0.702,0.181,1,application really helpful
"Great app and make it easier to connect with selected doctor, just like a chat session with your friend. Best suited with hectic urban schedule, control and maintenance your health without having to attend to your doctor office.","great application and make it easier to connect with selected doctor, just like a chat session with your friend. best suited with hectic urban schedule, control and maintenance your health without having to attend to your doctor office.",en,0.9501,0.0,0.663,0.337,1,connect selected doctor
Free Delivery Cost,free delivery cost,en,0.5106,0.0,0.377,0.623,2,free delivery cost
Very helpful. No need to see the doctor in person,very helpful. no need to see the doctor in person,en,0.1567,0.183,0.589,0.228,1,helpful need doctor
"good packaging, great collaboration with gojek and always on time for delivery.","good packaging, great collaboration with gojek and always on time for delivery.",en,0.7906,0.0,0.588,0.412,1,good packaging great
I am in a remote area in Indonesia and could not find the medicine that I needed because of my drug allergies. The doctor helped with getting a suitable alternative and confirmed which ones that I'm allergic to. She was very helpful.,i am in a remote area in indonesia and could not find the medicine that i needed because of my drug allergies. the doctor helped with getting a suitable alternative and confirmed which ones that i am allergic to. she was very helpful.,en,0.2247,0.049,0.883,0.068,1,drug allergies doctor
"The service is so good and helpful but the apps is a bit laggy, need devs team to fix it. And also please add more payment option, (ovo, dana, linkaja, etc.)","the service is so good and helpful but the application is a bit laggy, need devs team to fix it. and also please add more payment option, (ovo, dana, linkaja, etc.)",en,0.7471,0.0,0.792,0.208,1,laggy need devs
Awesome App !,awesome application !,en,0.6588,0.0,0.313,0.687,2,awesome application
So helpfulll ♥️,so helpfulll,en,0.6682,0.0,0.401,0.599,2,helpfulll
Awesome.very helpful aps.,awesome.very helpful aps.,en,0.4215,0.0,0.417,0.583,2,awesome helpful aps
I chat with ENT on 7 Am in sunday morning and she is available with a responsive feedback.,i chat with ent on 7 am in sunday morning and she is available with a responsive feedback.,en,0.3612,0.0,0.872,0.128,1,chat ent
Thanks...its very helpful..,thanks...its very helpful..,en,0.4754,0.0,0.393,0.607,2,thanks helpful
Very helpfull apps,very helpfull application,en,0.0,0.0,1.0,0.0,0,helpfull application
Cool & helpful application,cool & helpful application,en,0.6249,0.0,0.282,0.718,2,cool helpful application
very helpful especially when we are not able to go out to see doctor in person,very helpful especially when we are not able to go out to see doctor in person,en,0.4754,0.0,0.829,0.171,1,helpful especially
Easy to use,easy to use,en,0.4404,0.0,0.408,0.592,2,easy use
Really nice app,really nice application,en,0.4754,0.0,0.393,0.607,2,really nice application
"Very helpful, thank you 🙏🙏","very helpful, thank you",en,0.707,0.0,0.505,0.495,1,helpful thank
Recomended aplication...docter nya cooperative Thanks halodoc,recomended aplication...docter nya cooperative thanks halodoc,en,0.4404,0.0,0.633,0.367,1,docter nya cooperative
i found this application is pretty helpful especially when at night and you need some medicines but you can't just go get the medicines.. halodoc is there for you to save your day.. good job..,i found this application is pretty helpful especially when at night and you need some medicines but you cannot just go get the medicines.. halodoc is there for you to save your day.. good job..,en,0.9032,0.0,0.718,0.282,1,medicines halodoc
"Thanks Halodoc app, your suggest make me better","thanks halodoc application, your suggest make me better",en,0.7003,0.0,0.508,0.492,1,thanks halodoc application
Very helpful application.. Fast respond when answer the question.. Thank you Halodoc..,very helpful application.. fast respond when answer the question.. thank you halodoc..,en,0.6801,0.0,0.641,0.359,1,helpful application
Helping me to deal with my health insecurities without spending much money,helping me to deal with my health insecurities without spending much money,en,-0.1531,0.187,0.667,0.147,-1,deal health insecurities
This apps is very good i think.,this application is very good i think.,en,0.4927,0.0,0.653,0.347,1,application good
Great apps. Thanks,great application. thanks,en,0.7906,0.0,0.125,0.875,2,great application thanks
great application. very helpfull. to provide a medicine. when I unable to go to apotek,great application. very helpfull. to provide a medicine. when i unable to go to apotek,en,0.6249,0.0,0.773,0.227,1,medicine unable apotek
nice and clear,nice and clear,en,0.6597,0.0,0.156,0.844,2,nice clear
Very good application,very good application,en,0.4927,0.0,0.385,0.615,2,good application
Thank you so much!,thank you so much!,en,0.4199,0.0,0.518,0.482,1,thank
"So helpful during night like this, when we dont hv so much choice but worry like hell. Usefull App!! Bravo!!","so helpful during night like this, when we do not hv so much choice but worry like hell. usefull application!! bravo!!",en,-0.8111,0.341,0.448,0.211,-1,helpful night like
good app halodoc..,good application halodoc..,en,0.4404,0.0,0.408,0.592,2,good application halodoc
Good solution at your fingers.,good solution at your fingers.,en,0.6369,0.0,0.366,0.634,2,good solution fingers
5 stars service,5 stars service,en,0.0,0.0,1.0,0.0,0,stars service
"Very helpful, easy to use for consultation. The doctors are responsive and provide relevant answers as long as we describe our symptoms well. Definitely recommended.","very helpful, easy to use for consultation. the doctors are responsive and provide relevant answers as long as we describe our symptoms well. definitely recommended.",en,0.9242,0.0,0.553,0.447,1,use consultation doctors
"Helpful, at any times and anywhere. Thanks so much :)","helpful, at any times and anywhere. thanks so much :)",en,0.8393,0.0,0.438,0.562,2,helpful times thanks
This apps so helpful. Thank you!,this application so helpful. thank you!,en,0.7708,0.0,0.374,0.626,2,application helpful thank
"Thank you, it helps alot. Great job","thank you, it helps alot. great job",en,0.8481,0.0,0.303,0.697,2,thank helps alot
The best application 👍👍👍,the best application,en,0.6369,0.0,0.656,0.344,1,best application
It helps me alot to buy and send medicine for my daughter whom stay in different city.,it helps me alot to buy and send medicine for my daughter whom stay in different city.,en,0.3818,0.0,0.86,0.14,1,send medicine daughter
Very good service,very good service,en,0.4927,0.0,0.385,0.615,2,good service
Helpful! Thank you 😊,helpful! thank you,en,0.8908,0.0,0.257,0.743,2,helpful thank
Very helpful! I love it,very helpful! i love it,en,0.8338,0.0,0.277,0.723,2,helpful
"Masya Allah.. So helpful application ,,","masya allah.. so helpful application ,,",en,0.5598,0.0,0.58,0.42,1,masya allah helpful
Very very helpful,very very helpful,en,0.5222,0.0,0.372,0.628,2,helpful
Good driver service,good driver service,en,0.4404,0.0,0.408,0.592,2,good driver service
"Life is easy , you can chat doctor anywhere , anytime and consul . Great","life is easy , you can chat doctor anywhere , anytime and consul . great",en,0.7906,0.0,0.65,0.35,1,chat doctor anytime
This apps is really help me:) thank you.,this application is really help me:) thank you.,en,0.6962,0.0,0.51,0.49,1,application really help
Help me alot for find medical stuff easily...,help me alot for find medical stuff easily...,en,0.6249,0.0,0.541,0.459,1,medical stuff easily
"Easy to use, and always give the best price 🤗","easy to use, and always give the best price",en,0.872,0.0,0.447,0.553,2,easy use best
"It's a very helpful app. Simple, quick response from the professional, and complete package. I can buy medicine right after session and linked through gopay. Thanks halodoc!","it is a very helpful application. simple, quick response from the professional, and complete package. i can buy medicine right after session and linked through gopay. thanks halodoc!",en,0.7419,0.0,0.799,0.201,1,package buy medicine
What an amazing apps!!,what an amazing application!!,en,0.658,0.0,0.406,0.594,2,amazing application
Fast and not complicated,fast and not complicated,en,0.0,0.0,1.0,0.0,0,fast complicated
Very helpful app. Thanks 😊😊,very helpful application. thanks,en,0.9535,0.0,0.305,0.695,2,helpful application thanks
"Thank you for answer all my questions, very helpful","thank you for answer all my questions, very helpful",en,0.6801,0.0,0.556,0.444,1,helpful
"Very good apps,the doctor very helpfully,friendly,..","very good application,the doctor very helpfully,friendly,..",en,0.4927,0.0,0.61,0.39,1,good application doctor
"Setiap habis verified nomor langsung something went wrong, Sudah telpon CS 2x juga tidak solved problem, kirim email malah no respond.","setiap habis verified nomor langsung something went wrong, sudah telpon cs 2x juga tidak solved problem, kirim email malah no respond.",en,-0.7096,0.295,0.627,0.077,-1,tidak solved problem
"Called to apotiks...meds not avlble, ordered on halodoc, recd them at home in 30 mins... Excellente...😀","called to apotiks...meds not avlble, ordered on halodoc, recd them at home in 30 mins... excellente...",en,0.3612,0.0,0.872,0.128,1,apotiks meds avlble
Very cool apps,very cool application,en,0.3804,0.0,0.435,0.565,2,cool application
"great apps, great doctor","great application, great doctor",en,0.8481,0.0,0.196,0.804,2,application great doctor
It's very useful application.. thank you,it is very useful application.. thank you,en,0.7146,0.0,0.402,0.598,2,useful application thank
Very usefull and helping me so much 😍,very usefull and helping me so much,en,0.6948,0.0,0.61,0.39,1,usefull helping
Good. Very helpful,good. very helpful,en,0.7178,0.0,0.143,0.857,2,good helpful
Really helpful and easy to use,really helpful and easy to use,en,0.7397,0.0,0.39,0.61,2,helpful easy use
"Satisfied with service, good price","satisfied with service, good price",en,0.6908,0.0,0.345,0.655,2,service good price
"fast and simple , helpful","fast and simple , helpful",en,0.4215,0.0,0.588,0.412,1,fast simple helpful
Quick respond and friendly doctor. Will use this app when need consultation with doctor,quick respond and friendly doctor. will use this application when need consultation with doctor,en,0.4939,0.0,0.802,0.198,1,doctor use application
Doesnt have move to sd card feature,does not have move to sd card feature,en,0.0,0.0,1.0,0.0,0,sd card feature
"I like the application actually, it would helped me someday, I hope. But unfortunately, I can't make any appointment with the doctor because I can't uploading the document which the system needs. Even I can't click the uploading documents command.","i like the application actually, it would helped me someday, i hope. but unfortunately, i cannot make any appointment with the doctor because i cannot uploading the document which the system needs. even i cannot click the uploading documents command.",en,-0.1027,0.071,0.845,0.084,-1,doctor uploading document
This application very usefull for many people .. Thankyou so much,this application very usefull for many people .. thankyou so much,en,0.0,0.0,1.0,0.0,0,application usefull
Useful and so much help if you no time,useful and so much help if you no time,en,0.5688,0.156,0.426,0.418,1,useful help time
So much love this app..,so much love this application..,en,0.6682,0.0,0.472,0.528,2,application
Very useful app,very useful application,en,0.4927,0.0,0.385,0.615,2,useful application
Love this app,love this application,en,0.6369,0.0,0.323,0.677,2,application
"More easy to contact doctors, anytime, anywhere","more easy to contact doctors, anytime, anywhere",en,0.4927,0.0,0.653,0.347,1,easy contact doctors
Everyone must have this application,everyone must have this application,en,0.0,0.0,1.0,0.0,0,application
Easy to use and so helpful!,easy to use and so helpful!,en,0.7788,0.0,0.37,0.63,2,easy use helpful
I made an appointment via apps. Apparently the hospital didn't receive notifications about my reservation. Such a waste of time when I arrive at the hospital and get informed that the doctor is not available,i made an appointment via application. apparently the hospital did not receive notifications about my reservation. such a waste of time when i arrive at the hospital and get informed that the doctor is not available,en,-0.4215,0.076,0.924,0.0,-1,receive notifications reservation
Very helpful. Thanks alot,very helpful. thanks alot,en,0.7408,0.0,0.242,0.758,2,helpful thanks alot
very helpful and friendly,very helpful and friendly,en,0.762,0.0,0.234,0.766,2,helpful friendly
Apps to simplify process when we need doctor's advise and medicine.,application to simplify process when we need doctor's advise and medicine.,en,0.0,0.0,1.0,0.0,0,application simplify process
"Nice app! Its very helpful and the doctor is attentive, thumbs up for Dr. Christine Lister. Thank you!","nice application! its very helpful and the doctor is attentive, thumbs up for dr. christine lister. thank you!",en,0.8392,0.0,0.626,0.374,1,application helpful doctor
Helpful for those who don't have the luxury of spare time at day to see a doctor.,helpful for those who do not have the luxury of spare time at day to see a doctor.,en,0.4215,0.0,0.851,0.149,1,helpful
Very helpful Apps,very helpful application,en,0.4754,0.0,0.393,0.607,2,helpful application
Really quick and efficient,really quick and efficient,en,0.4703,0.0,0.495,0.505,2,really quick efficient
My First experience using this app. Fast respon from the doctor.,my first experience using this application. fast respon from the doctor.,en,0.0,0.0,1.0,0.0,0,application fast respon
We satistify with the service,we satistify with the service,en,0.0,0.0,1.0,0.0,0,satistify service
easy to use,easy to use,en,0.4404,0.0,0.408,0.592,2,easy use
"God Bless the CEO and staffs, really HELPFUL application","god bless the ceo and staffs, really helpful application",en,0.8283,0.0,0.407,0.593,2,god bless ceo
"This is better then another app, and this app has a great doctor..","this is better then another application, and this application has a great doctor..",en,0.7906,0.0,0.611,0.389,1,application great doctor
It helps a lot!,it helps a lot!,en,0.4389,0.0,0.509,0.491,1,helps lot
Great experience using this app,great experience using this application,en,0.6249,0.0,0.494,0.506,2,great experience using
it is good application,it is good application,en,0.4404,0.0,0.508,0.492,1,good application
Nice doctor..good app,nice doctor..good application,en,0.4215,0.0,0.417,0.583,2,doctor good application
Really help much,really help much,en,0.4576,0.0,0.401,0.599,2,really help
Very convenient and fast.,very convenient and fast.,en,0.0,0.0,1.0,0.0,0,convenient fast
Very satisfied Satisfied,very satisfied satisfied,en,0.7328,0.0,0.139,0.861,2,satisfied satisfied
For now This app has been very helpfull,for now this application has been very helpfull,en,0.0,0.0,1.0,0.0,0,application helpfull
Already much more improved,already much more improved,en,0.5256,0.0,0.469,0.531,2,improved
best health apps,best health application,en,0.6369,0.0,0.323,0.677,2,best health application
Make my life easier,make my life easier,en,0.4215,0.0,0.517,0.483,1,make life easier
so much helping,so much helping,en,0.3566,0.0,0.447,0.553,2,helping
"Thanks for all, the aplications, the doctors are very helpfull","thanks for all, the aplications, the doctors are very helpfull",en,0.4404,0.0,0.756,0.244,1,thanks aplications doctors
Great app..good job guys,great application..good job guys,en,0.6249,0.0,0.423,0.577,2,application good job
Sweet and easy. Ga capek cari obat.,sweet and easy. ga capek cari obat.,en,0.7096,0.0,0.459,0.541,2,ga capek cari
Thank you doc,thank you doc,en,0.3612,0.0,0.444,0.556,2,thank doc
Tengkyu Halodoc ....easy application!,tengkyu halodoc ....easy application!,en,0.4926,0.0,0.484,0.516,2,tengkyu halodoc easy
"Great app, the doc can recommend the medicine in early diagnose","great application, the doc can recommend the medicine in early diagnose",en,0.765,0.0,0.577,0.423,1,medicine early diagnose
ready when needed,ready when needed,en,0.3612,0.0,0.444,0.556,2,ready needed
"Very good & very helping.. my hope, the next Halodoc to be solution for many people & give a positive impact for the world. Aminnn 😇😇","very good & very helping.. my hope, the next halodoc to be solution for many people & give a positive impact for the world. aminnn",en,0.9625,0.0,0.556,0.444,1,halodoc solution people
"Simple. Easy to use, delivery fast. Love it","simple. easy to use, delivery fast. love it",en,0.7964,0.0,0.458,0.542,2,easy use delivery
Completely satisfied.. I suggested u to download this application which is sooo useful,completely satisfied.. i suggested you to download this application which is sooo useful,en,0.7178,0.0,0.647,0.353,1,satisfied suggested download
Very cool apps. This is one of a breakthrough in Medical World. I think everyone should have this kinda app,very cool application. this is one of a breakthrough in medical world. i think everyone should have this kind of application,en,0.3804,0.0,0.88,0.12,1,application breakthrough medical
"Great, very helpful. The doctor is so helpful dan so friendly. Very kindly to give me a medicine prescription. Thanks 3000","great, very helpful. the doctor is so helpful dan so friendly. very kindly to give me a medicine prescription. thanks 3000",en,0.9681,0.0,0.417,0.583,2,medicine prescription thanks
need a lot improvement please...,need a lot improvement please...,en,0.6486,0.0,0.361,0.639,2,need lot improvement
Doctor very good,doctor very good,en,0.4927,0.0,0.385,0.615,2,doctor good
Very easy to use,very easy to use,en,0.4927,0.0,0.484,0.516,2,easy use
Very convenient and efficient,very convenient and efficient,en,0.4703,0.0,0.495,0.505,2,convenient efficient
Very helpful application... Saving time and problem solver in busy days,very helpful application... saving time and problem solver in busy days,en,0.101,0.183,0.608,0.209,1,helpful application
Very helpful and fast response. I waited less than 30 minutes for my meds to arrive.,very helpful and fast response. i waited less than 30 minutes for my meds to arrive.,en,0.4754,0.0,0.829,0.171,1,minutes meds arrive
good experience with the doctors and the recepie. and also the drivers who send the medicine.,good experience with the doctors and the recepie. and also the drivers who send the medicine.,en,0.4404,0.0,0.838,0.162,1,experience doctors recepie
Easy to use and helpful in the urgent condition and panic situation. Thanks,easy to use and helpful in the urgent condition and panic situation. thanks,en,0.7269,0.152,0.369,0.479,1,urgent condition panic
The doctors in the apps are very responsive,the doctors in the application are very responsive,en,0.4201,0.0,0.715,0.285,1,doctors application responsive
I am very satisfied with this application,i am very satisfied with this application,en,0.4754,0.0,0.66,0.34,1,satisfied application
"Great experience with halodoc. Its simple, helpful, and useful","great experience with halodoc. its simple, helpful, and useful",en,0.8689,0.0,0.38,0.62,2,halodoc simple helpful
fast and easy,fast and easy,en,0.4404,0.0,0.408,0.592,2,fast easy
Nice App for emergency,nice application for emergency,en,0.0516,0.351,0.27,0.378,1,nice application emergency
"Fast sending, easy to use, easy payment (gopay, credt card). I am so satisfied.","fast sending, easy to use, easy payment (gopay, credt card). i am so satisfied.",en,0.8561,0.0,0.539,0.461,1,fast sending easy
Really helpfull to buy medicine. Thank you👍,really helpfull to buy medicine. thank you,en,0.3612,0.0,0.762,0.238,1,helpfull buy medicine
the best health service,the best health service,en,0.6369,0.0,0.417,0.583,2,best health service
Very fast respons and good to explain in details way. Thank you doc,very fast respons and good to explain in details way. thank you doc,en,0.6597,0.0,0.671,0.329,1,respons good explain
"Friendly, simple explanation and excellent recommend for cure","friendly, simple explanation and excellent recommend for cure",en,0.8555,0.0,0.347,0.653,2,excellent recommend cure
"So helpful, thankyou","so helpful, thankyou",en,0.4754,0.0,0.393,0.607,2,helpful thankyou
Thanks so much,thanks so much,en,0.4404,0.0,0.408,0.592,2,thanks
Convinient when you need medicine delivered to you,convinient when you need medicine delivered to you,en,0.0,0.0,1.0,0.0,0,medicine delivered
This app was so perfect,this application was so perfect,en,0.6948,0.0,0.458,0.542,2,application perfect
Make my life easier ❤️,make my life easier,en,0.4215,0.0,0.641,0.359,1,make life easier
"Cool appz, really helpful","cool appz, really helpful",en,0.659,0.0,0.271,0.729,2,appz really helpful
Make life so much easier,make life so much easier,en,0.4728,0.0,0.565,0.435,1,make life easier
Very easy and helpful,very easy and helpful,en,0.7397,0.0,0.242,0.758,2,easy helpful
So much helpfull!,so much helpfull!,en,0.0,0.0,1.0,0.0,0,helpfull
Best app very helpful,best application very helpful,en,0.807,0.0,0.215,0.785,2,best application helpful
Helping me when you are on busy time...,helping me when you are on busy time...,en,0.296,0.0,0.761,0.239,1,helping busy
"Great app, fast delivery, nice packaging","great application, fast delivery, nice packaging",en,0.7845,0.0,0.367,0.633,2,delivery nice packaging
Simply and good service,simply and good service,en,0.4404,0.0,0.508,0.492,1,simply good service
Very helpful and easy to use,very helpful and easy to use,en,0.7397,0.0,0.39,0.61,2,helpful easy use
quick and helpful,quick and helpful,en,0.4215,0.0,0.417,0.583,2,quick helpful
"It's very useful app, recommended","it is very useful application, recommended",en,0.6436,0.0,0.363,0.637,2,useful application recommended
Very helpfull when we're in urgent moment,very helpfull when we are in urgent moment,en,0.2023,0.0,0.769,0.231,1,helpfull urgent moment
nice aplication. very helpfull,nice aplication. very helpfull,en,0.4215,0.0,0.517,0.483,1,nice aplication helpfull
"Nice App, Thank You","nice application, thank you",en,0.6486,0.0,0.274,0.726,2,nice application thank
Very good app..help to emergency situation and good service,very good application..help to emergency situation and good service,en,0.5413,0.177,0.408,0.415,1,application help emergency
Good one..and very usefull app,good one..and very usefull application,en,0.4404,0.0,0.58,0.42,1,good usefull application
Fast response..reasonable price,fast response..reasonable price,en,0.0,0.0,1.0,0.0,0,response reasonable price
"Easy to use, fast response.","easy to use, fast response.",en,0.4404,0.0,0.58,0.42,1,use fast response
fast and very helpfull,fast and very helpfull,en,0.0,0.0,1.0,0.0,0,fast helpfull
Time of delivery very fast,time of delivery very fast,en,0.0,0.0,1.0,0.0,0,delivery fast
This apps is the best from others. The doctor gave good advise and very helpful also informatif. Best way to have discussion with doctors without queing and wasting time in hospital (if the sickness is still light),this application is the best from others. the doctor gave good advise and very helpful also informatif. best way to have discussion with doctors without queing and wasting time in hospital (if the sickness is still light),en,0.9489,0.0,0.658,0.342,1,application best doctor
Really helpful 😄,really helpful,en,0.8347,0.0,0.311,0.689,2,really helpful
Dokter Carolus... Recommended spesialis anak,dokter carolus... recommended spesialis anak,en,0.2023,0.0,0.69,0.31,1,dokter carolus recommended
Pros 1. Know what you need 2. Find whatever it is on the catalogue 3. Have it sent to you in 30 mins Cons You can no longer have excuse running away from office to buy medicine,pros 1. know what you need 2. find whatever it is on the catalogue 3. have it sent to you in 30 mins cons you can no longer have excuse running away from office to buy medicine,en,-0.2263,0.057,0.909,0.034,-1,office buy medicine
Very helpfull & get cheap prices,very helpfull & get cheap prices,en,0.0,0.0,1.0,0.0,0,helpfull cheap prices
Just use this app and it was amazing! Dokternya fast respon dan sangat membantuuuu! Thanks halodoc keep up the good works,just use this application and it was amazing! dokternya fast respon dan sangat membantuuuu! thanks halodoc keep up the good works,en,0.8802,0.0,0.639,0.361,1,application amazing dokternya
Very good for halodoc service,very good for halodoc service,en,0.4927,0.0,0.556,0.444,1,good halodoc service
so easy to use. cepat sampai. cocok untuk introvert yg mager kluar ktmu org. hehehe,so easy to use. cepat sampai. cocok untuk introvert yg mager kluar ktmu org. hehehe,en,0.4927,0.0,0.814,0.186,1,cocok untuk introvert
Easy to use and straighforward!,easy to use and straighforward!,en,0.4926,0.0,0.556,0.444,1,easy use straighforward
very usefull and easy to use,very usefull and easy to use,en,0.4877,0.0,0.612,0.388,1,usefull easy use
Very helpful to me,very helpful to me,en,0.4754,0.0,0.492,0.508,2,helpful
So far so good.. help me a lot thx halodoc,so far so good.. help me a lot thanks halodoc,en,0.8608,0.0,0.423,0.577,2,lot thanks halodoc
"very fast response, and very helpful doctor","very fast response, and very helpful doctor",en,0.4754,0.0,0.66,0.34,1,response helpful doctor
easy to use,easy to use,en,0.4404,0.0,0.408,0.592,2,easy use
"When my father are in needed his medicine, this app help me so much to make an order to his place while I'm on distance. Really kind of salvation.","when my father are in needed his medicine, this application help me so much to make an order to his place while i am on distance. really kind of salvation.",en,0.4019,0.0,0.912,0.088,1,needed medicine application
"Very useful,, i can use wallet for payment","very useful,, i can use wallet for payment",en,0.4927,0.0,0.687,0.313,1,useful use wallet
A really handy nedical app in Indonesia. Whenver i am ill i can just buy medicine without going out yo pharmacy. To add we can also consult with a doctor too. Really helpful apps,a really handy nedical application in indonesia. whenver i am ill i can just buy medicine without going out yo pharmacy. to add we can also consult with a doctor too. really helpful application,en,0.0754,0.074,0.844,0.082,1,application indonesia
easy steps 👍🏻,easy steps,en,0.4404,0.0,0.674,0.326,1,easy steps
good one. good experiencing using this app. keep on improving and inovating.,good one. good experiencing using this application. keep on improving and inovating.,en,0.8225,0.0,0.511,0.489,1,application improving inovating
Best doctor and medicine application on earth😎👍,best doctor and medicine application on earth,en,0.802,0.0,0.604,0.396,1,doctor medicine application
Good service and also can order medicines that need receipe from doctor,good service and also can order medicines that need receipe from doctor,en,0.4404,0.0,0.791,0.209,1,service order medicines
"Life is simple, thankyou doc","life is simple, thankyou doc",en,0.0,0.0,1.0,0.0,0,life simple thankyou
Very usefull when its midnite and u need talk to doctor from home.,very usefull when its midnite and you need talk to doctor from home.,en,0.0,0.0,1.0,0.0,0,usefull midnite need
