app_name,index,content,clean_emoji,language,compound,neg,neu,pos,vader_rating,keyword,extracted_phrases,grouped_phrases
klikdokter,65,"Good apps, helps me consult about my personal health","good application, helps me consult about my personal health",en,0.6705,0,0.56,0.44,1,"[('application helps consult', 0.7517), ('good application', 0.638), ('personal health', 0.5473), ('helps', 0.2526), ('good', 0.1491)]",application helps consult,doctor consultation
klikdokter,65,"Good apps, helps me consult about my personal health","good application, helps me consult about my personal health",en,0.6705,0,0.56,0.44,1,"[('application helps consult', 0.7517), ('good application', 0.638), ('personal health', 0.5473), ('helps', 0.2526), ('good', 0.1491)]",good application,None
klikdokter,65,"Good apps, helps me consult about my personal health","good application, helps me consult about my personal health",en,0.6705,0,0.56,0.44,1,"[('application helps consult', 0.7517), ('good application', 0.638), ('personal health', 0.5473), ('helps', 0.2526), ('good', 0.1491)]",personal health,None
klikdokter,65,"Good apps, helps me consult about my personal health","good application, helps me consult about my personal health",en,0.6705,0,0.56,0.44,1,"[('application helps consult', 0.7517), ('good application', 0.638), ('personal health', 0.5473), ('helps', 0.2526), ('good', 0.1491)]",helps,None
klikdokter,65,"Good apps, helps me consult about my personal health","good application, helps me consult about my personal health",en,0.6705,0,0.56,0.44,1,"[('application helps consult', 0.7517), ('good application', 0.638), ('personal health', 0.5473), ('helps', 0.2526), ('good', 0.1491)]",good,None
klikdokter,66,Klikdokter always gives some advices on social media ☺👍,klikdokter always gives some advices on social media,en,0.4588,0,0.786,0.214,1,"[('klikdokter gives advices', 0.7832), ('advices social', 0.5683), ('social media', 0.4965), ('advices', 0.3915), ('gives', 0.117)]",klikdokter gives advices,doctor consultation
klikdokter,66,Klikdokter always gives some advices on social media ☺👍,klikdokter always gives some advices on social media,en,0.4588,0,0.786,0.214,1,"[('klikdokter gives advices', 0.7832), ('advices social', 0.5683), ('social media', 0.4965), ('advices', 0.3915), ('gives', 0.117)]",advices social,None
klikdokter,66,Klikdokter always gives some advices on social media ☺👍,klikdokter always gives some advices on social media,en,0.4588,0,0.786,0.214,1,"[('klikdokter gives advices', 0.7832), ('advices social', 0.5683), ('social media', 0.4965), ('advices', 0.3915), ('gives', 0.117)]",social media,information
klikdokter,66,Klikdokter always gives some advices on social media ☺👍,klikdokter always gives some advices on social media,en,0.4588,0,0.786,0.214,1,"[('klikdokter gives advices', 0.7832), ('advices social', 0.5683), ('social media', 0.4965), ('advices', 0.3915), ('gives', 0.117)]",advices,None
klikdokter,66,Klikdokter always gives some advices on social media ☺👍,klikdokter always gives some advices on social media,en,0.4588,0,0.786,0.214,1,"[('klikdokter gives advices', 0.7832), ('advices social', 0.5683), ('social media', 0.4965), ('advices', 0.3915), ('gives', 0.117)]",gives,None
klikdokter,67,App dev is disgustingly unskilled.,application dev is disgustingly unskilled.,en,-0.5994,0.494,0.506,0,-1,"[('application dev disgustingly', 0.8795), ('dev disgustingly unskilled', 0.7091), ('application', 0.3468), ('unskilled', 0.3012), ('disgustingly', 0.2436)]",application dev disgustingly,None
klikdokter,67,App dev is disgustingly unskilled.,application dev is disgustingly unskilled.,en,-0.5994,0.494,0.506,0,-1,"[('application dev disgustingly', 0.8795), ('dev disgustingly unskilled', 0.7091), ('application', 0.3468), ('unskilled', 0.3012), ('disgustingly', 0.2436)]",dev disgustingly unskilled,None
klikdokter,67,App dev is disgustingly unskilled.,application dev is disgustingly unskilled.,en,-0.5994,0.494,0.506,0,-1,"[('application dev disgustingly', 0.8795), ('dev disgustingly unskilled', 0.7091), ('application', 0.3468), ('unskilled', 0.3012), ('disgustingly', 0.2436)]",application,None
klikdokter,67,App dev is disgustingly unskilled.,application dev is disgustingly unskilled.,en,-0.5994,0.494,0.506,0,-1,"[('application dev disgustingly', 0.8795), ('dev disgustingly unskilled', 0.7091), ('application', 0.3468), ('unskilled', 0.3012), ('disgustingly', 0.2436)]",unskilled,None
klikdokter,67,App dev is disgustingly unskilled.,application dev is disgustingly unskilled.,en,-0.5994,0.494,0.506,0,-1,"[('application dev disgustingly', 0.8795), ('dev disgustingly unskilled', 0.7091), ('application', 0.3468), ('unskilled', 0.3012), ('disgustingly', 0.2436)]",disgustingly,None
klikdokter,68,"Very usefull aps, thx somuch..","very usefull aps, thanks somuch..",en,0.4144,0,0.591,0.409,1,"[('usefull aps thanks', 0.922), ('aps', 0.5956), ('usefull', 0.501), ('thanks', 0.1843), ('somuch', 0.1416)]",usefull aps thanks,None
klikdokter,68,"Very usefull aps, thx somuch..","very usefull aps, thanks somuch..",en,0.4144,0,0.591,0.409,1,"[('usefull aps thanks', 0.922), ('aps', 0.5956), ('usefull', 0.501), ('thanks', 0.1843), ('somuch', 0.1416)]",aps,None
klikdokter,68,"Very usefull aps, thx somuch..","very usefull aps, thanks somuch..",en,0.4144,0,0.591,0.409,1,"[('usefull aps thanks', 0.922), ('aps', 0.5956), ('usefull', 0.501), ('thanks', 0.1843), ('somuch', 0.1416)]",usefull,None
klikdokter,68,"Very usefull aps, thx somuch..","very usefull aps, thanks somuch..",en,0.4144,0,0.591,0.409,1,"[('usefull aps thanks', 0.922), ('aps', 0.5956), ('usefull', 0.501), ('thanks', 0.1843), ('somuch', 0.1416)]",thanks,None
klikdokter,68,"Very usefull aps, thx somuch..","very usefull aps, thanks somuch..",en,0.4144,0,0.591,0.409,1,"[('usefull aps thanks', 0.922), ('aps', 0.5956), ('usefull', 0.501), ('thanks', 0.1843), ('somuch', 0.1416)]",somuch,None
klikdokter,69,"Very useful, complete info...thanks Dok","very useful, complete info...thanks dok",en,0.4927,0,0.556,0.444,1,"[('useful complete info', 0.7042), ('info thanks dok', 0.6389), ('useful', 0.4787), ('complete', 0.2124), ('dok', 0.1819)]",useful complete info,information
klikdokter,69,"Very useful, complete info...thanks Dok","very useful, complete info...thanks dok",en,0.4927,0,0.556,0.444,1,"[('useful complete info', 0.7042), ('info thanks dok', 0.6389), ('useful', 0.4787), ('complete', 0.2124), ('dok', 0.1819)]",info thanks dok,None
klikdokter,69,"Very useful, complete info...thanks Dok","very useful, complete info...thanks dok",en,0.4927,0,0.556,0.444,1,"[('useful complete info', 0.7042), ('info thanks dok', 0.6389), ('useful', 0.4787), ('complete', 0.2124), ('dok', 0.1819)]",useful,None
klikdokter,69,"Very useful, complete info...thanks Dok","very useful, complete info...thanks dok",en,0.4927,0,0.556,0.444,1,"[('useful complete info', 0.7042), ('info thanks dok', 0.6389), ('useful', 0.4787), ('complete', 0.2124), ('dok', 0.1819)]",complete,None
klikdokter,69,"Very useful, complete info...thanks Dok","very useful, complete info...thanks dok",en,0.4927,0,0.556,0.444,1,"[('useful complete info', 0.7042), ('info thanks dok', 0.6389), ('useful', 0.4787), ('complete', 0.2124), ('dok', 0.1819)]",dok,None
klikdokter,70,"I love the Tanya Dokter feature. Informative and competence, most of all.. ITS FREE","i love the tanya dokter feature. informative and competence, most of all.. its free",en,0.8494,0,0.593,0.407,1,"[('tanya dokter feature', 0.7614), ('informative competence free', 0.4783), ('feature informative', 0.3738), ('free', 0.3051), ('love', 0.1132)]",tanya dokter feature,doctor consultation
klikdokter,70,"I love the Tanya Dokter feature. Informative and competence, most of all.. ITS FREE","i love the tanya dokter feature. informative and competence, most of all.. its free",en,0.8494,0,0.593,0.407,1,"[('tanya dokter feature', 0.7614), ('informative competence free', 0.4783), ('feature informative', 0.3738), ('free', 0.3051), ('love', 0.1132)]",informative competence free,free mode
klikdokter,70,"I love the Tanya Dokter feature. Informative and competence, most of all.. ITS FREE","i love the tanya dokter feature. informative and competence, most of all.. its free",en,0.8494,0,0.593,0.407,1,"[('tanya dokter feature', 0.7614), ('informative competence free', 0.4783), ('feature informative', 0.3738), ('free', 0.3051), ('love', 0.1132)]",feature informative,information
klikdokter,70,"I love the Tanya Dokter feature. Informative and competence, most of all.. ITS FREE","i love the tanya dokter feature. informative and competence, most of all.. its free",en,0.8494,0,0.593,0.407,1,"[('tanya dokter feature', 0.7614), ('informative competence free', 0.4783), ('feature informative', 0.3738), ('free', 0.3051), ('love', 0.1132)]",free,None
klikdokter,70,"I love the Tanya Dokter feature. Informative and competence, most of all.. ITS FREE","i love the tanya dokter feature. informative and competence, most of all.. its free",en,0.8494,0,0.593,0.407,1,"[('tanya dokter feature', 0.7614), ('informative competence free', 0.4783), ('feature informative', 0.3738), ('free', 0.3051), ('love', 0.1132)]",love,None
klikdokter,71,Its soo usefull! Thankss!,its soo usefull! thankss!,en,0,0,1,0,0,"[('soo usefull thankss', 0.7943), ('soo usefull', 0.6113), ('usefull', 0.5203), ('thankss', 0.2544), ('soo', 0.0807)]",soo usefull thankss,None
klikdokter,71,Its soo usefull! Thankss!,its soo usefull! thankss!,en,0,0,1,0,0,"[('soo usefull thankss', 0.7943), ('soo usefull', 0.6113), ('usefull', 0.5203), ('thankss', 0.2544), ('soo', 0.0807)]",soo usefull,None
klikdokter,71,Its soo usefull! Thankss!,its soo usefull! thankss!,en,0,0,1,0,0,"[('soo usefull thankss', 0.7943), ('soo usefull', 0.6113), ('usefull', 0.5203), ('thankss', 0.2544), ('soo', 0.0807)]",usefull,None
klikdokter,71,Its soo usefull! Thankss!,its soo usefull! thankss!,en,0,0,1,0,0,"[('soo usefull thankss', 0.7943), ('soo usefull', 0.6113), ('usefull', 0.5203), ('thankss', 0.2544), ('soo', 0.0807)]",thankss,None
klikdokter,71,Its soo usefull! Thankss!,its soo usefull! thankss!,en,0,0,1,0,0,"[('soo usefull thankss', 0.7943), ('soo usefull', 0.6113), ('usefull', 0.5203), ('thankss', 0.2544), ('soo', 0.0807)]",soo,None
