content,clean_emoji,language
"Sejauh ini aplikasi ini sgt membantu sebelum kita benar2 konsultasi ke dokter secara langsung, setidaknya kita mendapat arahan penangana awal atau penyebab sakitnya","sejauh ini aplikasi ini sgt membantu sebelum kita benar2 konsultasi ke dokter secara langsung, setidaknya kita mendapat arahan penangana awal atau penyebab sakitnya",id
Sangat membantu sekali,sangat membantu sekali,id
Love it so much,love it so much,en
Sangat berguna agar bisa langsung bertanya ke dokter...respond nya juga lumayan cepet....buat kamu yg lagi liat aku merekomendasikan untuk download dan coba...,sangat berguna agar bisa langsung bertanya ke dokter...respond nya juga lumayan cepet....buat kamu yg lagi liat aku merekomendasikan untuk download dan coba...,id
Very useful 👍,very useful,en
Sangat membantu. Dokternya jg ramah dan kasi infonya cpt. Thxa,sangat membantu. dokternya jg ramah dan kasi infonya cpt. thxa,id
Very useful app ☺,very useful application,en
easy to use. friendly app.,easy to use. friendly application.,en
"Ini aplikasi bagus banget sihhhh gils.  Dan gue agak bingung ini para dokter ko baik bgt mau konsul gratis karna pendapatan mereka di rs pasti udah gede banget. Kadang2 sakit hati soalnya kalo ke dokter dan gue banyak nanya kaya jawab ngasal gt dokternya (ngerti sih, pasti cape) dan langsung bilang ""ya, 200rb"" :') padahal belum tentu bener juga yang dia omongin 😂 intinya ada aplikasi ginian ngebantu bgtttt. Great job dev team dan IDI!! 😍","ini aplikasi bagus banget sihhhh gils. dan gue agak bingung ini para dokter ko baik bgt mau konsul gratis karna pendapatan mereka di rs pasti udah gede banget. kadang2 sakit hati soalnya kalo ke dokter dan gue banyak nanya kaya jawab ngasal gt dokternya (ngerti sih, pasti cape) dan langsung bilang ""ya, 200rb"" :') padahal belum tentu bener juga yang dia omongin intinya ada aplikasi ginian ngebantu bgtttt. great job dev team dan idi!!",id
Just very helpful,just very helpful,en
Keren dan bermanfaat,keren dan bermanfaat,id
"Good app.. very usefull for initial check, and fast response","good application.. very usefull for initial check, and fast response",en
"Sangat membantu & fast response. Untuk konsultasi sederhana saja, saya rasa sudah sangat cukup","sangat membantu & fast response. untuk konsultasi sederhana saja, saya rasa sudah sangat cukup",id
"Sejauh yang saya gunakan, sangat baik,cuma saya berharap pada aplikasi jawaban yang didapatkan dapat di copy. Terima kasih.","sejauh yang saya gunakan, sangat baik,cuma saya berharap pada aplikasi jawaban yang didapatkan dapat di copy. terima kasih.",id
"Stuck di ""pengambilan data, mohon tunggu""","stuck di ""pengambilan data, mohon tunggu""",id
Very helpfull & feel free to ask ^^,very helpfull & feel free to ask ^^,en
Aplikasinya sangat bermanfaat,aplikasinya sangat bermanfaat,id
thanks..and the best application,thanks..and the best application,en
"Sblm periksa lgs ke dokter,aplikasi ini sgt membantu,thanks utk semua dokter di Alodokter sdh sharing dan membagi ilmunya...😄","sblm periksa lgs ke dokter,aplikasi ini sgt membantu,thanks utk semua dokter di alodokter sdh sharing dan membagi ilmunya...",id
Very helpfull n lots of information,very helpfull n lots of information,en
Very helpful doctor will answer your questions,very helpful doctor will answer your questions,en
Awesome.. Sangat membantu.. 😊,awesome.. sangat membantu..,id
"Makasih banyak, aplikasinya membantu sekali","makasih banyak, aplikasinya membantu sekali",id
Sangat bermanfaat dan membantu,sangat bermanfaat dan membantu,id
bermanfaat bngt. semua pertanyaan dijawab dg jelas. makasih alodokter,bermanfaat bngt. semua pertanyaan dijawab dg jelas. makasih alodokter,id
"Easy to use, fast respon, n very useful","easy to use, fast respon, n very useful",en
"Informatif, Cepat tanggap","informatif, cepat tanggap",id
"Ngebantu bgt, thnks yaa","ngebantu bgt, thnks yaa",id
Dijawab dengan lebih akurat ketimbang di web. Tetapi tetap lebih baik konsultasi langsung ke dokter karena dalam diagnosa dokter akan terbantu apabila melihat keadaan pasien scr lgsg.,dijawab dengan lebih akurat ketimbang di web. tetapi tetap lebih baik konsultasi langsung ke dokter karena dalam diagnosa dokter akan terbantu apabila melihat keadaan pasien scr lgsg.,id
Dokternya menjawab dengan jelas. Really helpful!,dokternya menjawab dengan jelas. really helpful!,id
This app is so helpful,this application is so helpful,en
"Alhamdulillah ada aplikasi spt ini, sangat membantu sebelum kita berobat ke dokter","alhamdulillah ada aplikasi spt ini, sangat membantu sebelum kita berobat ke dokter",id
"Sangat membantu memberikan saya pemahaman mengenai kesehatan saya dan si kecil. Ga perlu panik dulu, double check di Alodokter untuk make sure penyakit apa yang kita alami","sangat membantu memberikan saya pemahaman mengenai kesehatan saya dan si kecil. ga perlu panik dulu, double check di alodokter untuk make sure penyakit apa yang kita alami",id
Awalnya gratis sekarang jadi bayar,awalnya gratis sekarang jadi bayar,id
"Aplikasinya membantu saya dalam menanyakan diagnosa penyakit saya, dokternya langsung menyarankan dengan cepat dan tepat. Kekurangan aplikasi ini adalah ketidakserdiaan layanan Webcam sehingga dokter tidak bisa melihat ciri fisik penanya","aplikasinya membantu saya dalam menanyakan diagnosa penyakit saya, dokternya langsung menyarankan dengan cepat dan tepat. kekurangan aplikasi ini adalah ketidakserdiaan layanan webcam sehingga dokter tidak bisa melihat ciri fisik penanya",id
Cepat dan membantu.mudah penggunaannya. Bijaksana jawabannya,cepat dan membantu.mudah penggunaannya. bijaksana jawabannya,id
BAGUS BANGET TERIMAKASIH,bagus banget terimakasih,id
Gk detail penjelasannya,gk detail penjelasannya,id
fast respond mantap,fast respond mantap,en
Sangat bermanfaat sekali. Dokternya responsif dan baik sekali,sangat bermanfaat sekali. dokternya responsif dan baik sekali,id
"This app is use for me, the docter fast respond. I like this app","this application is use for me, the docter fast respond. i like this application",en
"Sejak melahirkan, aplikasi Alodokter salah satu advisor banget deh utk tanya2 langsung dgn dokter2 sehubungan dengan isu pasca melahirkan dan perawatan bayi","sejak melahirkan, aplikasi alodokter salah satu advisor banget deh utk tanya2 langsung dgn dokter2 sehubungan dengan isu pasca melahirkan dan perawatan bayi",id
Kecewa dengan pelayanan customer servicenya.,kecewa dengan pelayanan customer servicenya.,id
Sangat membantu utk memberikan informasi utk kesehatan,sangat membantu utk memberikan informasi utk kesehatan,id
Helpful. Good app,helpful. good application,en
Easy to use. The doctor is very helpful and friendly,easy to use. the doctor is very helpful and friendly,en
"Live chat with doctor, semua dokter nya ramah2 dan membalas dengan cepat. Terimakasih 😁","live chat with doctor, semua dokter nya ramah2 dan membalas dengan cepat. terimakasih",id
Very useful app to connect with a doctor,very useful application to connect with a doctor,en
Berguna banget 😉,berguna banget,id
"Dokter ramah, respon cepat. Sangat suka!!","dokter ramah, respon cepat. sangat suka!!",id
Saya senang semua pertanyaan terjawab,saya senang semua pertanyaan terjawab,id
Sangat membantu untuk tahap awal penanganan,sangat membantu untuk tahap awal penanganan,id
Membantu dari pada hanya berselancar kosong di Internet yg tidak jelas keAslian Jawabannya.,membantu dari pada hanya berselancar kosong di internet yg tidak jelas keaslian jawabannya.,id
Its great application,its great application,en
Keren lahhh... Ngebantu banget. Ngga ribet. Tp kadang jawabannya kaya ngga on point. But all is ok.,keren lahhh... ngebantu banget. ngga ribet. tp kadang jawabannya kaya ngga on point. but all is ok.,id
Sangat membantu dan cepat responnya...Terima Kasih,sangat membantu dan cepat responnya...terima kasih,id
Usefull as always,usefull as always,en
aplikasi keren. sangat membantu,aplikasi keren. sangat membantu,id
Semoga kita semua sehat jasmani dan rohani,semoga kita semua sehat jasmani dan rohani,id
Jawabannya gak templated. Berasa kayak chatting beneran sama dokternya di tengah kesibukan mereka,jawabannya gak templated. berasa kayak chatting beneran sama dokternya di tengah kesibukan mereka,id
Barusan coba filter direktori rumah sakit di Malang.. kok nggak ada?,barusan coba filter direktori rumah sakit di malang.. kok nggak ada?,id
Sangat membantu untuk yg jauh dr lingkungan dokter,sangat membantu untuk yg jauh dr lingkungan dokter,id
Sangat amat bermanfaat 👍👍👍✋ pasti dijawab dokter dan sangat ramah,sangat amat bermanfaat pasti dijawab dokter dan sangat ramah,id
Dokternya ramah dan fast respons,dokternya ramah dan fast respons,id
"Dokternya baik-baik, dan juga ramah. Responnya juga sangat cepat. Benar-benar membantu ❤","dokternya baik-baik, dan juga ramah. responnya juga sangat cepat. benar-benar membantu",id
"Sangat mudah sekali untuk digunakan, dan dokter nya menggunakan bahasa yg ramah dan santun seperti berbicara dengan kawan dan sangat cepat merespon keadaan saya","sangat mudah sekali untuk digunakan, dan dokter nya menggunakan bahasa yg ramah dan santun seperti berbicara dengan kawan dan sangat cepat merespon keadaan saya",id
helpful apps while u can not meet ur doctor 😊,helpful application while you can not meet you are doctor,en
Membantu sekali kalu saya ingin tanya tanya ttg kesehatan. Dokternya baik,membantu sekali kalu saya ingin tanya tanya ttg kesehatan. dokternya baik,id
App ini sangat membantu dalam analisa penyakit yang dialami oleh user. Berguna layaknya pertolongan pertama,application ini sangat membantu dalam analisa penyakit yang dialami oleh user. berguna layaknya pertolongan pertama,id
Best app ever..!!,best application ever..!!,en
"Oke banget jika butuh informasi dari dokter terkait kejadian cacing makarel, cukup informatif","oke banget jika butuh informasi dari dokter terkait kejadian cacing makarel, cukup informatif",id
Respon yang cepat dan penjelasannya juga bisa di pahami,respon yang cepat dan penjelasannya juga bisa di pahami,id
"Very helpful application, and so simple.","very helpful application, and so simple.",en
Dokter membantu dengan cepat jika kita mempunyai pertanyaan.. nice apps.. thank you..,dokter membantu dengan cepat jika kita mempunyai pertanyaan.. nice application.. thank you..,id
"Dokternya ramah2 dan menjelaskan dg sangat baik, respon juga cepat. Tanggapannya sangat baik, memberikan penjelasan, tidak meresepkan/ menyarankan merk obat tertentu, dan selalu menyarankan untuk menemui dokter di klinik/ RS untuk penanganan lebih lanjut. Lebih baik bertanya via alodokter daripada cari tau dari artikel2 gak jelas di google. Love this app ♥","dokternya ramah2 dan menjelaskan dg sangat baik, respon juga cepat. tanggapannya sangat baik, memberikan penjelasan, tidak meresepkan/ menyarankan merk obat tertentu, dan selalu menyarankan untuk menemui dokter di klinik/ rs untuk penanganan lebih lanjut. lebih baik bertanya via alodokter daripada cari tau dari artikel2 gak jelas di google. love this application",id
Terima kasih dokter,terima kasih dokter,id
"Sangat membantu 💜 terimakasih buat team alodokter, semoga selalu bermanfaat ya 💕","sangat membantu terimakasih buat team alodokter, semoga selalu bermanfaat ya",id
Bagus dan membantu,bagus dan membantu,id
Helpful for Healthy,helpful for healthy,en
sangat sangat membantu sekali,sangat sangat membantu sekali,id
I think this good can help to answer the question about healthy but not spesific or full information,i think this good can help to answer the question about healthy but not spesific or full information,en
"Very helpful, the doctors respond immediately and are so friendly. The best med app so far.","very helpful, the doctors respond immediately and are so friendly. the best med application so far.",en
Fast respond banget dan dokternya beneran dokter bukan orang awam. Ada artikel-artikel yang informatif juga tentang kesehatan jasmani maupun mental.,fast respond banget dan dokternya beneran dokter bukan orang awam. ada artikel-artikel yang informatif juga tentang kesehatan jasmani maupun mental.,id
Sangat membantu untuk konsultasi sementara sebelum konsultasi tatap muka dengan dokter,sangat membantu untuk konsultasi sementara sebelum konsultasi tatap muka dengan dokter,id
"Aku sih jarang ngasih review ke aplikasi. Tapi karena aplikasi in berguna banget, jadi aku kasih bintang 5 . Bermanfaat banget.","aku sih jarang ngasih review ke aplikasi. tapi karena aplikasi in berguna banget, jadi aku kasih bintang 5 . bermanfaat banget.",id
"Praktis dan respon cepat ditanggapi. Informasi2nya baik dr laman, ig, dan medsos lainnya sangat membantu serta menambah wawasan.","praktis dan respon cepat ditanggapi. informasi2nya baik dr laman, ig, dan medsos lainnya sangat membantu serta menambah wawasan.",id
Dokternya ramah dan jawabannya memuaskan.,dokternya ramah dan jawabannya memuaskan.,id
Sangat membantu untuk memberikan penjelasan diawal gejala dan selalu memberikan saran yg oke! Dan yang penting gampang digunakan.,sangat membantu untuk memberikan penjelasan diawal gejala dan selalu memberikan saran yg oke! dan yang penting gampang digunakan.,id
"Seneng banget sama apkikasi ini sangat sangat membantu,responnya juga cepat dokter nya juga ramahh","seneng banget sama apkikasi ini sangat sangat membantu,responnya juga cepat dokter nya juga ramahh",id
Aplikasi yg sangat membantu.. terima kasih,aplikasi yg sangat membantu.. terima kasih,id
"This is the best app, it so helpfull, I can ask anything about health of, add the health information and I like it thanks""alodokter'","this is the best application, it so helpfull, i can ask anything about health of, add the health information and i like it thanks""alodokter'",en
"Fast response, with many and useful articles. Very good. Thank you.","fast response, with many and useful articles. very good. thank you.",en
The doctors give me nice responses and clear answers,the doctors give me nice responses and clear answers,en
Alodokter sangat membantu dengan pertanyaan yang darurat. Responnya pun sangat cepat dan baik.,alodokter sangat membantu dengan pertanyaan yang darurat. responnya pun sangat cepat dan baik.,id
"It's a good app, very helpful, they respond really fast, thank you very much","it is a good application, very helpful, they respond really fast, thank you very much",en
Membantu sekali untuk diagnosa sementara terima kasih..,membantu sekali untuk diagnosa sementara terima kasih..,id
Sangat membantu 👍👍👍👍,sangat membantu,id
"Bermanfaat, setidaknya ada referensi dari dokter lain selain dari dokter yang menangani","bermanfaat, setidaknya ada referensi dari dokter lain selain dari dokter yang menangani",id
Sangat bermanfaat buat gue yg serba bingung klo ngalamin sakit,sangat bermanfaat buat gue yg serba bingung klo ngalamin sakit,tl
This app really helpful :),this application really helpful :),en
Dokter nya ramah.... Fast respon... Dan sangat sangat membantu sekali..,dokter nya ramah.... fast respon... dan sangat sangat membantu sekali..,id
Cepat tanggap jawabnya ga pake lama langsung menjawab dan memberikan solusi..Alhamdulillah App ini membantu di saat sedang darurat apalagi tdk darurat..Jazaakumullahu khair,cepat tanggap jawabnya ga pake lama langsung menjawab dan memberikan solusi..alhamdulillah application ini membantu di saat sedang darurat apalagi tdk darurat..jazaakumullahu khair,id
"Sangat membantu seputar informasi kehamilan dan kesehatan. Respon dokter cepat, intens, dan memuaskan. Terima kasih.","sangat membantu seputar informasi kehamilan dan kesehatan. respon dokter cepat, intens, dan memuaskan. terima kasih.",id
The best app ever! It's really help me,the best application ever! it is really help me,en
"Extremely like this app! Gampang banget makainya, terus dokternya friendly semua, konsultasi sampai dapat jawaban yang puas just on your fingertip tanpa harus datang ke tempat praktek (as long as penyakitnya belum parah) 😍 totally love it","extremely like this application! gampang banget makainya, terus dokternya friendly semua, konsultasi sampai dapat jawaban yang puas just on your fingertip tanpa harus datang ke tempat praktek (as long as penyakitnya belum parah) totally love it",id
"It's good, but not free at all","it is good, but not free at all",en
The doctors give really helpful advices and they respond very quickly.,the doctors give really helpful advices and they respond very quickly.,en
Very good app that can help us to discuss with doctor,very good application that can help us to discuss with doctor,en
sangat membantu sekali disaat tidak bisa langsung konsultasi ke dokter...,sangat membantu sekali disaat tidak bisa langsung konsultasi ke dokter...,id
"sangat membantu sekaliii , saya dapat mengetahui tt penyakit yng saya alami","sangat membantu sekaliii , saya dapat mengetahui tt penyakit yng saya alami",id
Sangatt membantu sekali,sangatt membantu sekali,id
Aplikasi ini cukup membantu memberikan informasi,aplikasi ini cukup membantu memberikan informasi,id
this app really helpfull,this application really helpfull,en
Sangat membantu menjawab keluhan medis yang kita alami,sangat membantu menjawab keluhan medis yang kita alami,id
Membantu dan cepat tanggap,membantu dan cepat tanggap,id
Dokternya melayani dengan cepat dan memberi saran yang baik,dokternya melayani dengan cepat dan memberi saran yang baik,id
Sangat membantu! Alangkah baiknya jika ada aplikasi dokter hewan yang serupa. Atau disertakan konsultasi kepada dokter hewan di aplikasi ini😊,sangat membantu! alangkah baiknya jika ada aplikasi dokter hewan yang serupa. atau disertakan konsultasi kepada dokter hewan di aplikasi ini,id
"great app, so helpful.. semoga lebih banyak fitur kedepannya.. dan dokter bisa membantu lebih in depth lagi","great application, so helpful.. semoga lebih banyak fitur kedepannya.. dan dokter bisa membantu lebih in depth lagi",id
"Sangat membantu,,  app yg sangat bagus..  Terima kasih","sangat membantu,, application yg sangat bagus.. terima kasih",id
"Easy to use, and respond the doctor in this app so quickly.","easy to use, and respond the doctor in this application so quickly.",en
👍 👍 👍 👍,,error
"Sangat informatif dan dokter yang menangani keluhan via chat, menjelaskannya baik.","sangat informatif dan dokter yang menangani keluhan via chat, menjelaskannya baik.",id
membantu banget pas gw bisulan..,membantu banget pas gw bisulan..,id
Memang appnya berguna banget. Dokternya responnya jg cepat,memang appnya berguna banget. dokternya responnya jg cepat,id
I dont know,i do not know,pl
"Aplikasi yg sgt bermanfaat, dan respon yg cepat","aplikasi yg sgt bermanfaat, dan respon yg cepat",id
"Kalo bs nyediain dokter sesuai spesialisasinya (dokter gigi utk jawab pertanyaan ttg gigi, obgyn utk kehamilan, dll) sy kasih bintang 5","kalo bs nyediain dokter sesuai spesialisasinya (dokter gigi utk jawab pertanyaan ttg gigi, obgyn utk kehamilan, dll) sy kasih bintang 5",id
"Jawabannya standar, ada di google","jawabannya standar, ada di google",id
Sangat membantu sekali 😊😊,sangat membantu sekali,id
sangat membantu sekali,sangat membantu sekali,id
Aplikasi ini sngt membantu,aplikasi ini sngt membantu,id
"Sangat membantu, semoga makin maju ya alo dokter...","sangat membantu, semoga makin maju ya alo dokter...",id
"Sangat membantu ,saran pertanyaan berbayarnya dihilangkan kembali ..trims","sangat membantu ,saran pertanyaan berbayarnya dihilangkan kembali ..trims",id
sangat bermanfaat dijawab langsung oleh dokter yg bersangkutan dengan respon cepat.,sangat bermanfaat dijawab langsung oleh dokter yg bersangkutan dengan respon cepat.,id
Help me to get an instant medical issue,help me to get an instant medical issue,nl
Sangat membantu sekali untuk mengetahui mengenai kesehatan,sangat membantu sekali untuk mengetahui mengenai kesehatan,id
Segala yg dibtuhkan ada,segala yg dibtuhkan ada,id
Aplikasi yang sangat membantu dan bermanfaat,aplikasi yang sangat membantu dan bermanfaat,id
Easy to use :),easy to use :),en
Sekarang bayar. Malesin,sekarang bayar. malesin,id
Sangat membantu 😊,sangat membantu,id
Sangat Membantu mengetahui kondisi tubuh Sebelum Memutuskan KeDokter atau Tidak..,sangat membantu mengetahui kondisi tubuh sebelum memutuskan kedokter atau tidak..,id
tanggapan cepat dan jawaban cukup jelas. sangat membantu memberikan info sebelum memeriksakan lebih lanjut ke dokter/rumah sakit.,tanggapan cepat dan jawaban cukup jelas. sangat membantu memberikan info sebelum memeriksakan lebih lanjut ke dokter/rumah sakit.,id
fast respon dan bisa buat bahan pertimbangan terima kasih untuk semua dokter yang telah membantu,fast respon dan bisa buat bahan pertimbangan terima kasih untuk semua dokter yang telah membantu,id
What a very useful app.. do love it..,what a very useful application.. do love it..,en
Baguz & professional sekali,baguz & professional sekali,id
Aplikasinya hebat dan sangat membantu! Respon dokternya cepat dan ramah-ramah. 😊,aplikasinya hebat dan sangat membantu! respon dokternya cepat dan ramah-ramah.,id
Sangat membantu. Luarbiasa,sangat membantu. luarbiasa,id
Jauh lebih bermanfaat ketimbang nanya nanya gejala ke google. Kalo ke sini jelas yg jawab dokter,jauh lebih bermanfaat ketimbang nanya nanya gejala ke google. kalo ke sini jelas yg jawab dokter,id
"Bagus, membantu sekali","bagus, membantu sekali",id
Very helpfull and quick response,very helpfull and quick response,en
Sangat berguna sekali,sangat berguna sekali,id
Help my fam! GBU,help my fam! gbu,cy
"Luar biasa aplikasi ini, konsultasi dokter dan bisa seluruh indonesia.. WOW","luar biasa aplikasi ini, konsultasi dokter dan bisa seluruh indonesia.. wow",id
Banyak sekali info seputar kesehatan yg saya dapatkan. Pertanyaan dr saya jg d jawab dgn baik oleh dokter. Aplikasi ini  sgt membantu  Tq alodokter,banyak sekali info seputar kesehatan yg saya dapatkan. pertanyaan dr saya jg d jawab dgn baik oleh dokter. aplikasi ini sgt membantu tq alodokter,id
Very help for me,very help for me,no
It helps me,it helps me,en
Thanks for everything,thanks for everything,en
Sangat membantu utk diagnose awal,sangat membantu utk diagnose awal,id
App Mudah digunakan Dan tanggapan dari dokternya cepat,application mudah digunakan dan tanggapan dari dokternya cepat,id
Very helpful.. great app.. !!,very helpful.. great application.. !!,en
This app is great. Very helpful and useful.,this application is great. very helpful and useful.,en
Convinient and quite accurate,convinient and quite accurate,fr
Fast response and many articles helpfull,fast response and many articles helpfull,en
Its really helpfull,its really helpfull,en
Yang peduli kesehatan wajib punya aplikasi ini,yang peduli kesehatan wajib punya aplikasi ini,id
Help me a lot,help me a lot,en
Aplikasj simple tpi sangat hemat waktu dan sangat berguna,aplikasj simple tpi sangat hemat waktu dan sangat berguna,id
Its was good,its was good,en
what an useful apps,what an useful application,en
"Sangat membantu, dokternya ramah2.","sangat membantu, dokternya ramah2.",id
membantu banget memecahkan masalah kesehatan,membantu banget memecahkan masalah kesehatan,id
Fast respond 😍,fast respond,fr
Good apps for consultation but not good at recipe,good application for consultation but not good at recipe,en
"Ada dokter yang menjawab pertanyaan yang kota tanyakan, tapi ada juga yang tidak menjawab pertanyaan kita dengan jelas. Sejauh ini membantu memecahkan masalah pada kesehatan 😊","ada dokter yang menjawab pertanyaan yang kota tanyakan, tapi ada juga yang tidak menjawab pertanyaan kita dengan jelas. sejauh ini membantu memecahkan masalah pada kesehatan",id
"simple, helpful, and fast response","simple, helpful, and fast response",en
"Aplikasi ini sangat membantu sekali, terima kasih 😊","aplikasi ini sangat membantu sekali, terima kasih",id
Untuk kesan pertama. Saya senang dan terbantu :),untuk kesan pertama. saya senang dan terbantu :),id
"Kurang membantu, Saya maklumi memang seharusnya konsultasi ke dokter langsung","kurang membantu, saya maklumi memang seharusnya konsultasi ke dokter langsung",id
Benar2 membantu untuk ibu baru,benar2 membantu untuk ibu baru,id
Alhmdllh ckp membantu...,alhmdllh ckp membantu...,id
Very helpful 😁😁,very helpful,en
Simple and useful,simple and useful,en
Sangat membantu :),sangat membantu :),id
"Aplikasinya berjalan dengan baik. Banyak informasi bermanfaat tentang kesehatan dan basis data tanya jawab sehingga kita tidak harus mengajukan pertanyaan yang sama. Konsultasi dengan dokter host cepat direspon. Recommended!  Usul: fitur favorite dokter/pertanyaan/artikel agar mudah dicari kembali, direktori rumah sakit agar terus diupdate semakin lengkap, termasuk direktori dokter spesialis.","aplikasinya berjalan dengan baik. banyak informasi bermanfaat tentang kesehatan dan basis data tanya jawab sehingga kita tidak harus mengajukan pertanyaan yang sama. konsultasi dengan dokter host cepat direspon. recommended! usul: fitur favorite dokter/pertanyaan/artikel agar mudah dicari kembali, direktori rumah sakit agar terus diupdate semakin lengkap, termasuk direktori dokter spesialis.",id
"Really helpfull.. Cuma kadang, saat udah nanya jawaban dr dokternya ga ada notif jadi suka kelupaan malah keburu d tutup..  😅","really helpfull.. cuma kadang, saat udah nanya jawaban dr dokternya ga ada notif jadi suka kelupaan malah keburu d tutup..",id
Dokter nya baik dan tidak lama dalam menjawab terima kasih alodokter,dokter nya baik dan tidak lama dalam menjawab terima kasih alodokter,id
Easy to use & helpful,easy to use & helpful,en
Sangat membantu 😘,sangat membantu,id
Sangat membantu sekali. Terimakasih,sangat membantu sekali. terimakasih,id
"Cukup membantu, terima kasih","cukup membantu, terima kasih",id
bagus sekali aplikasinya.,bagus sekali aplikasinya.,id
Trimakasih banyak bantuannya...,trimakasih banyak bantuannya...,id
"Sangat membantu, tidak perlu mengeluarkan biaya, tidak perlu jauh jauh datang ke rumah sakit, hanya melalui aplikasi ini saya bisa langsung berkonsultasi, hebat !!","sangat membantu, tidak perlu mengeluarkan biaya, tidak perlu jauh jauh datang ke rumah sakit, hanya melalui aplikasi ini saya bisa langsung berkonsultasi, hebat !!",id
"Aplikasi sangat membantu, sangat direkomendasikan bagi new mom seperti saya yang perlu bimbingan secara berkala","aplikasi sangat membantu, sangat direkomendasikan bagi new mom seperti saya yang perlu bimbingan secara berkala",id
Aplikasi sangat membantu,aplikasi sangat membantu,id
so helpful thank u,so helpful thank you,en
Sangat terbantu dengan adanya aplikasi ini,sangat terbantu dengan adanya aplikasi ini,id
Praktis dan sangat membantu,praktis dan sangat membantu,id
"Nice App,, So Far The Doctors Are Very Helpfull And Atractive.😊","nice application,, so far the doctors are very helpfull and atractive.",en
Sangat membatu untuk konsultasi pertama ttg penyakit kita,sangat membatu untuk konsultasi pertama ttg penyakit kita,id
Harusnya dokter gak asal tutup pertanyaan. Trus kita juga harus bisa favorit kan dokter serta kasih rating dokternya  Versi terbaru malah pengambilan data ga selesai selesai,harusnya dokter gak asal tutup pertanyaan. trus kita juga harus bisa favorit kan dokter serta kasih rating dokternya versi terbaru malah pengambilan data ga selesai selesai,id
Aplikasi ini sangat membantu untuk berkonsultasi dengan dokter secara online. Baik yang gratis ataupun berbayar (5rb rupiah),aplikasi ini sangat membantu untuk berkonsultasi dengan dokter secara online. baik yang gratis ataupun berbayar (5rb rupiah),id
Sangat membantu sekali,sangat membantu sekali,id
Saangaatt menolong terimakasih alo dokter  ❤,saangaatt menolong terimakasih alo dokter,id
"very useful, just ask and doctor will respons about your problem","very useful, just ask and doctor will respons about your problem",en
So usefull ❤❤,so usefull,it
A must have app!!!,a must have application!!!,en
"Sangat membantu sekali, dokternya semua juga ramah.. Trims Alodokter..","sangat membantu sekali, dokternya semua juga ramah.. trims alodokter..",id
"Keren banget,bener2 kaya konsultasi sama dokter langsung","keren banget,bener2 kaya konsultasi sama dokter langsung",id
"So far, it was helpful and the response is really fast. Thanks","so far, it was helpful and the response is really fast. thanks",en
"This app, Very helpful to me in finding solutions on health, thank alodokter 😊","this application, very helpful to me in finding solutions on health, thank alodokter",en
Sangat membantu untuk meceritakan dan memberi solusi trimakasih,sangat membantu untuk meceritakan dan memberi solusi trimakasih,id
"Bagus nih....., Jawaban dari dokternya juga ntapss kirain cuman robot gitu aja.","bagus nih....., jawaban dari dokternya juga ntapss kirain cuman robot gitu aja.",id
"alodokter sangat membantu,thank you so much","alodokter sangat membantu,thank you so much",id
Really helpful for me.. Kebetulan saya tuh gak suka pergi ke dokter lgs.. Hehehhe,really helpful for me.. kebetulan saya tuh gak suka pergi ke dokter lgs.. hehehhe,id
"Easy to use, verry helpful. The docter is so friendly and fast respond","easy to use, verry helpful. the docter is so friendly and fast respond",en
amzing app for all poeple,amzing application for all poeple,en
"Good App, they nice but little bit long answer but fine😊","good application, they nice but little bit long answer but fine",en
Good explanation to guide us in finding further informatio,good explanation to guide us in finding further informatio,en
"Berguna banget parahhhh, respon cepat","berguna banget parahhhh, respon cepat",id
membantu sekali untuk yg mau konsultasi kesehatan di rumah .. Terima kasih Alodokter,membantu sekali untuk yg mau konsultasi kesehatan di rumah .. terima kasih alodokter,id
This app is good enough,this application is good enough,en
"Aplikasi yg bagus, mobile banget dan dokter nya selalu online seengga nya skg gak asal tebak atau susah cari di google klo ada keluhan.. Jd bisa langsung tanya sm ahlinya deh.. Thanks alodokter","aplikasi yg bagus, mobile banget dan dokter nya selalu online seengga nya skg gak asal tebak atau susah cari di google klo ada keluhan.. jd bisa langsung tanya sm ahlinya deh.. thanks alodokter",id
Trimakasih aplikasinya sangat membantu sekali,trimakasih aplikasinya sangat membantu sekali,id
This app is awesome!,this application is awesome!,en
Aplikasi yg membantu.,aplikasi yg membantu.,id
Mksh allo doctor sngt membantu skli,mksh allo doctor sngt membantu skli,en
Aplikasi ini memang aktual,aplikasi ini memang aktual,id
Easy to use,easy to use,en
Applikasinya bagus. Respon dokter nya juga cepat. Memberikan tips dan anjuran yang akurat. Ditingkatkan lagi untuk pelayanan nya.,applikasinya bagus. respon dokter nya juga cepat. memberikan tips dan anjuran yang akurat. ditingkatkan lagi untuk pelayanan nya.,id
